geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,8072.557610333334,12581.250877000002,4686.998877000001,19.92873563218391
1,8270.389343666668,12581.250877000002,6366.528876999997,19.841379310344827
2,8543.531743666668,12581.250877000002,6366.5288770000025,19.72183908045977
3,8796.771260333335,12581.250877000002,6366.528877000008,19.58390804597701
4,8895.254927000002,12581.250877000002,7212.952876999995,19.427586206896553
5,9075.418860333335,12581.250877000002,7212.952876999997,19.308045977011496
6,9255.582793666668,12581.250877000002,7212.952877000002,19.114942528735632
7,9487.764260333335,14178.396877000003,7212.952877000006,19.082758620689656
8,9714.690260333335,14178.396877000003,7769.390876999996,19.022988505747126
9,9885.972460333336,14178.396877000003,7919.288877000008,18.655172413793103
10,9928.350460333335,14178.396877000003,8637.802877,18.273563218390805
11,10041.250793666668,14178.396877000003,8652.434876999998,17.8183908045977
12,10097.679060333334,14178.396877000003,8652.434877,17.80919540229885
13,10312.838060333335,14178.396877000003,8652.434877000002,17.662068965517243
14,10312.838060333335,14178.396877000003,8652.434877000002,17.662068965517243
15,10397.036527000002,14178.396877000003,8652.434877000003,17.519540229885056
16,10481.234993666669,14178.396877000003,8652.434877000003,17.163218390804598
17,10702.677593666669,14178.396877000003,8892.482877,16.74942528735632
18,10891.800761166669,14178.396877000003,8892.482877000002,16.21609195402299
19,10990.262627833336,14178.396877000003,9498.858876999999,16.029885057471265
20,11082.976395333335,14178.396877000003,9498.858877,15.96551724137931
21,11350.441928666669,14178.396877000003,9498.858877000002,15.567816091954024
22,11656.127528666668,15857.926877000002,9498.858877000004,15.239080459770115
23,11768.096195333335,15857.926877000002,9498.858877000006,14.627586206896552
24,11937.834195333335,15857.926877000002,9498.858877000006,14.27816091954023
25,12134.297262000002,15857.926877000002,9498.858877000008,14.07816091954023
26,12383.617756166668,15857.926877000002,11178.388876999996,14.071264367816092
27,12570.858556166668,15857.926877000002,11178.388876999998,14.036781609195403
28,12608.590889500001,15857.926877000002,11178.388877,13.940229885057471
29,12608.590889500001,15857.926877000002,11178.388877,13.940229885057471
30,12608.590889500001,15857.926877000002,11178.388877,13.940229885057471
31,12713.610022833336,15857.926877000002,11178.388877000001,13.917241379310346
32,12822.640022833335,15857.926877000002,11178.388877000003,13.845977011494252
33,12905.880472833336,15857.926877000002,11178.388877000005,13.767816091954023
34,12912.164072833337,15857.926877000002,11178.388877000005,13.797701149425288
35,13012.164339500003,15857.926877000002,11366.896876999997,13.763218390804598
36,13148.54605616667,15857.926877000002,11428.470877000002,13.777011494252873
37,13242.396839500001,15857.926877000002,11428.470877000005,13.459770114942529
38,13390.045372833334,15857.926877000002,11951.931201999998,12.914942528735633
39,13390.045372833334,15857.926877000002,11951.931201999998,12.914942528735633
40,13390.045372833334,15857.926877000002,11951.931201999998,12.914942528735633
41,13390.045372833334,15857.926877000002,11951.931201999998,12.914942528735633
42,13426.528562000001,15857.926877000002,12274.894877,12.616091954022988
43,13426.528562000001,15857.926877000002,12274.894877,12.616091954022988
44,13426.528562000001,15857.926877000002,12274.894877,12.616091954022988
45,13587.623562000002,15857.926877000002,12280.271901999999,12.220689655172414
46,13587.623562000002,15857.926877000002,12280.271901999999,12.220689655172414
47,13613.162061166668,15857.926877000002,12280.271902000002,11.92183908045977
48,13613.162061166668,15857.926877000002,12280.271902000002,11.92183908045977
49,13700.968493666669,15857.926877000002,12310.358877,11.482758620689655
50,13803.714893666669,15857.926877000002,12579.096377000003,11.439080459770114
51,13803.714893666669,15857.926877000002,12579.096377000003,11.439080459770114
52,13803.714893666669,15857.926877000002,12579.096377000003,11.439080459770114
53,13819.292577000004,15857.926877000002,12581.250877000002,11.319540229885057
54,13819.292577000004,15857.926877000002,12581.250877000002,11.319540229885057
55,13924.504243666668,15857.926877000002,12581.250877000004,11.227586206896552
56,14071.459110333335,15857.926877000002,12581.250877000006,10.96551724137931
57,14124.697310333337,15857.926877000002,12581.250877000008,10.795402298850576
58,14124.697310333337,15857.926877000002,12581.250877000008,10.795402298850576
59,14327.636510333336,15857.926877000002,12581.25087700001,10.36551724137931
60,14327.636510333336,15857.926877000002,12581.25087700001,10.36551724137931
61,14386.677243666669,15857.926877000002,12866.796877000002,9.926436781609196
62,14568.603243666668,15857.926877000002,12926.100877000003,9.779310344827586
63,14568.603243666668,15857.926877000002,12926.100877000003,9.779310344827586
64,14666.330777000001,15857.926877000002,13046.426877,9.505747126436782
65,14775.990310333336,15857.926877000002,13046.426877000002,9.24367816091954
66,14775.990310333336,15857.926877000002,13046.426877000002,9.24367816091954
67,14775.990310333336,15857.926877000002,13046.426877000002,9.24367816091954
68,14775.990310333336,15857.926877000002,13046.426877000002,9.24367816091954
69,14896.952310333336,15857.926877000002,13046.426877000004,9.075862068965517
70,14996.952577000002,15857.926877000005,13989.888877000003,9.117241379310345
71,14996.952577000002,15857.926877000005,13989.888877000003,9.117241379310345
72,14996.952577000002,15857.926877000005,13989.888877000003,9.117241379310345
73,15092.360363666668,15857.926877000005,14178.396877000003,9.098850574712644
74,15092.360363666668,15857.926877000005,14178.396877000003,9.098850574712644
75,15204.329030333336,15857.926877000005,14178.396877000003,9.036781609195403
76,15204.329030333336,15857.926877000005,14178.396877000003,9.036781609195403
77,15204.329030333336,15857.926877000005,14178.396877000003,9.036781609195403
78,15260.31336366667,15857.926877000005,14178.396877000003,8.993103448275862
79,15372.282030333336,15857.926877000005,14178.396877000006,8.93793103448276
80,15574.598647000003,18633.962876999998,14243.994377000003,8.650574712643678
81,15574.598647000003,18633.962876999998,14243.994377000003,8.650574712643678
82,15574.598647000003,18633.962876999998,14243.994377000003,8.650574712643678
83,15574.598647000003,18633.962876999998,14243.994377000003,8.650574712643678
84,15574.598647000003,18633.962876999998,14243.994377000003,8.650574712643678
85,15574.598647000003,18633.962876999998,14243.994377000003,8.650574712643678
86,15679.361863666669,18633.962876999998,14328.962877000002,8.183908045977011
87,15865.092797000001,18633.962877,15172.592477,7.519540229885058
88,15887.937277,18633.962877,15392.750876999999,7.439080459770115
89,15918.949010333336,18633.962877,15392.750877,7.1080459770114945
90,15918.949010333336,18633.962877,15392.750877,7.1080459770114945
91,15918.949010333336,18633.962877,15392.750877,7.1080459770114945
92,15918.949010333336,18633.962877,15392.750877,7.1080459770114945
93,15949.960743666668,18633.962877,15392.750877000002,6.76551724137931
94,15949.960743666668,18633.962877,15392.750877000002,6.76551724137931
95,15965.466610333335,18633.962877,15392.750877000002,6.5425287356321835
96,15996.47834366667,18633.962877,15392.750877000004,5.960919540229885
97,15996.47834366667,18633.962877,15392.750877000004,5.960919540229885
98,16020.151463666669,18633.962877,15392.750877000004,5.3517241379310345
99,16020.151463666669,18633.962877,15392.750877000004,5.3517241379310345
100,16020.151463666669,18633.962877,15392.750877000004,5.3517241379310345
