geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,285368.7571752668,290560.3692666667,275030.72395300056,359.3103448275862
1,285505.6794978668,290560.3692666667,279138.3936309999,358.97701149425285
2,285942.52263963345,290560.3692666667,279714.1958856664,357.9747126436782
3,286457.6188467779,291134.26549333346,281123.8373456666,356.2459770114942
4,286899.9989083001,294395.2391913337,281614.9378400003,355.4597701149425
5,287180.0419932224,294395.2391913337,282132.07403933344,354.00229885057473
6,287665.5324908557,294395.2391913337,283112.45740766684,351.2988505747126
7,287986.8658901779,294395.2391913337,284328.23813966644,349.1425287356322
8,288158.5330380112,294395.2391913337,284573.0881169999,348.4114942528735
9,288386.2342923557,294395.2391913337,285072.2061050002,346.49655172413793
10,288519.4322134113,294395.2391913337,285160.5526796665,344.15862068965515
11,288762.809692178,294395.2391913337,285496.606304667,339.0551724137931
12,288986.9638836891,294395.2391913337,285723.51245733356,337.60689655172416
13,289224.4321363446,294395.2391913337,287216.57188466704,334.4597701149425
14,289336.6873494113,294395.2391913337,287260.6418500002,334.27356321839085
15,289526.21572020015,294395.2391913337,287381.48296099994,330.53333333333336
16,289526.21572020015,294395.2391913337,287381.48296099994,330.53333333333336
17,289538.0194723335,294395.2391913337,287556.6348166667,327.4942528735632
18,289692.11496537796,294395.2391913337,287622.804788667,324.2850574712644
19,289989.0313266335,294395.2391913337,288443.64249566663,319.98620689655166
20,290061.02682850015,294395.2391913337,288453.2447586667,317.848275862069
21,290061.02682850015,294395.2391913337,288453.2447586667,317.848275862069
22,290061.02682850015,294395.2391913337,288453.2447586667,317.848275862069
23,290180.7470210446,294395.2391913337,288489.77570733335,312.5471264367816
24,290262.72360411123,294395.2391913337,288530.68726,308.42988505747127
25,290401.2153623668,294395.2391913337,288565.32489566656,302.35172413793106
26,290401.2153623668,294395.2391913337,288565.32489566656,302.35172413793106
27,290585.53265510016,294395.2391913337,288909.1856323336,290.1264367816092
28,290585.53265510016,294395.2391913337,288909.1856323336,290.1264367816092
29,290623.8052062446,294395.2391913337,288960.3995873333,286.24827586206897
30,290748.33806471125,294395.2391913337,289068.1437366668,273.85977011494253
31,290906.1914629223,294395.2391913337,289125.2094830007,273.9448275862069
32,290917.1934143112,294395.2391913337,289276.75802833337,273.3425287356322
33,291166.228465789,294395.2391913337,289321.12198566704,272.8229885057471
34,291394.44450855564,295555.1497596669,289455.26802466693,268.26206896551724
35,291670.96054105565,295555.1497596669,289488.6259153333,265.7310344827586
36,291895.2044976891,295555.1497596669,289950.1805600006,257.2942528735632
37,291895.2044976891,295555.1497596669,289950.1805600006,257.2942528735632
38,291937.20700323343,295555.1497596669,289987.32352333347,253.5954022988506
