geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,626366.2915564444,639360.6137400004,608758.6622553321,713.9103448275862
1,626366.2915564444,639360.6137400004,608758.6622553321,713.9103448275862
2,627572.2920580334,639360.6137400004,612396.8378859999,710.3586206896551
3,628053.7948315223,639360.6137400004,618566.6097270004,707.919540229885
4,629021.3014368999,639360.6137400004,620999.1235233337,704.8919540229886
5,629753.5417010778,639360.6137400004,623384.9012173342,701.7816091954023
6,630158.120041789,639360.6137400004,623423.4132453342,698.1609195402299
7,630744.9127152556,639360.6137400004,626284.7069619996,694.9885057471264
8,631059.8788189444,639360.6137400004,626578.3478943331,689.0229885057471
9,631088.1370950445,639360.6137400004,626627.5843440007,687.2781609195403
10,631359.0794960556,639360.6137400004,626841.9210906653,678.4666666666667
11,631768.5038664223,639360.6137400004,627444.4294056668,671.480459770115
12,632049.403445078,639360.6137400004,627448.965733,666.2804597701149
13,632586.4827867779,643561.3459839994,627467.665639665,665.8436781609196
14,632928.8370355335,643561.3459839994,627868.599176667,659.0137931034483
15,633447.9098774336,643561.3459839994,628545.0739420011,652.2850574712644
16,633447.9098774336,643561.3459839994,628545.0739420011,652.2850574712644
17,633447.9098774336,643561.3459839994,628545.0739420011,652.2850574712644
18,634231.5449596444,643813.3363023323,629497.1022733334,642.7747126436782
19,634578.456684289,643813.3363023323,629747.4068650004,642.5793103448276
20,635180.2164791,644828.4409459991,630119.6772850004,627.1241379310345
21,635706.1919444333,644828.4409459991,630628.4443420003,608.7126436781608
22,635844.1550996999,644828.4409459991,630957.9216023337,599.2896551724137
23,636193.8897789443,644828.4409459991,631631.019046667,586.8436781609196
24,636527.4951009888,644828.4409459991,632053.6276100002,575.3931034482758
25,636992.8162867222,644828.4409459991,632410.7058280007,554.0919540229885
26,636992.8162867222,644828.4409459991,632410.7058280007,554.0919540229885
27,636992.8162867222,644828.4409459991,632410.7058280007,554.0919540229885
28,637170.2303744999,644828.4409459991,632422.9765273338,545.4666666666667
29,637774.1018121222,650539.1196559988,632846.7166793334,543.6390804597701
30,638178.4230271444,650539.1196559988,633383.9204183337,533.4758620689655
31,638981.4961293332,650539.1196559988,633776.0049526667,506.8919540229885
32,639224.4173286998,650539.1196559988,634299.0150403323,504.08045977011494
33,639602.519512411,650539.1196559988,634767.339,490.17011494252876
34,639992.0097342775,650539.1196559988,634811.9263043323,490.68045977011496
35,640451.3089199553,650539.1196559988,635060.3954689994,487.983908045977
36,640451.3089199553,650539.1196559988,635060.3954689994,487.983908045977
37,640908.3391122664,650539.1196559988,635581.9464246671,474.6229885057471
38,641480.9223744442,650539.1196559988,635871.4167653339,434.7241379310345
39,641480.9223744442,650539.1196559988,635871.4167653339,434.7241379310345
40,642016.2926228775,650539.1196559988,636929.4842126666,414.33103448275864
41,642358.2354289552,650539.1196559988,637023.2512860001,391.3632183908046
42,642765.1588584441,650539.1196559988,637733.1284613336,379.6367816091954
43,642765.1588584441,650539.1196559988,637733.1284613336,379.6367816091954
44,642765.1588584441,650539.1196559988,637733.1284613336,379.6367816091954
45,642765.1588584441,650539.1196559988,637733.1284613336,379.6367816091954
46,643092.8077353773,650539.1196559988,638612.263979333,362.17011494252876
47,643298.101290744,650539.1196559988,638727.1195520007,358.5057471264368
48,643564.1990365884,650539.1196559988,639355.4932536664,351.30574712643676
49,643564.1990365884,650539.1196559988,639355.4932536664,351.30574712643676
50,644080.8954675772,650539.1196559988,639361.7969436666,309.67816091954023
51,644428.9506025217,650539.1196559988,640612.4476063327,280.4574712643678
52,644428.9506025217,650539.1196559988,640612.4476063327,280.4574712643678
53,644997.8016239661,650539.1196559988,641063.640933667,266.2183908045977
54,645159.5746386327,650539.1196559988,641143.2488896662,258.06206896551726
55,645159.5746386327,650539.1196559988,641143.2488896662,258.06206896551726
56,645730.5240361105,654290.8465423319,641639.1787080001,265.2528735632184
57,646335.9534483326,654290.8465423319,642517.9035126659,263.0827586206897
58,646634.9107491437,654290.8465423319,643054.7778993327,275.49655172413793
59,646895.9441436994,654290.8465423319,643428.0096226663,279.4919540229885
60,646895.9441436994,654290.8465423319,643428.0096226663,279.4919540229885
61,647138.0928710215,654290.8465423319,643561.3459839994,279.6505747126437
62,647138.0928710215,654290.8465423319,643561.3459839994,279.6505747126437
63,647138.0928710215,654290.8465423319,643561.3459839994,279.6505747126437
64,647376.7297919326,654290.8465423319,643670.5469943336,277.4804597701149
65,647376.7297919326,654290.8465423319,643670.5469943336,277.4804597701149
66,647376.7297919326,654290.8465423319,643670.5469943336,277.4804597701149
67,647833.818483377,654290.8465423319,643898.5077939988,262.75402298850577
68,648168.6467581992,654290.8465423319,644249.5279083331,244.1264367816092
69,648317.7964978437,654290.8465423319,644744.3391883328,238.93333333333334
70,648317.7964978437,654290.8465423319,644744.3391883328,238.93333333333334
71,648317.7964978437,654290.8465423319,644744.3391883328,238.93333333333334
72,648561.688937877,654290.8465423319,644771.0706403329,237.7793103448276
73,648561.688937877,654290.8465423319,644771.0706403329,237.7793103448276
74,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
75,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
76,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
77,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
78,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
79,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
80,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
81,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
82,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
83,648896.1207959991,654804.0263839985,644828.4409459991,225.47816091954024
84,648954.1613658547,654804.0263839985,645005.2340736672,229.64827586206897
85,648954.1613658547,654804.0263839985,645005.2340736672,229.64827586206897
86,648954.1613658547,654804.0263839985,645005.2340736672,229.64827586206897
87,648954.1613658547,654804.0263839985,645005.2340736672,229.64827586206897
88,649185.1649678767,654804.0263839985,645203.8707459997,227.5632183908046
89,649185.1649678767,654804.0263839985,645203.8707459997,227.5632183908046
90,649185.1649678767,654804.0263839985,645203.8707459997,227.5632183908046
91,649185.1649678767,654804.0263839985,645203.8707459997,227.5632183908046
92,649185.1649678767,654804.0263839985,645203.8707459997,227.5632183908046
93,649479.4453201658,654804.0263839985,645681.2886976657,218.59310344827585
94,649613.0562917213,654804.0263839985,645894.8276293332,219.3425287356322
95,649613.0562917213,654804.0263839985,645894.8276293332,219.3425287356322
96,649659.8046524102,654804.0263839985,645916.831373666,209.09425287356322
97,649659.8046524102,654804.0263839985,645916.831373666,209.09425287356322
98,650056.5549288213,655799.2024303322,646452.0456559985,199.28735632183907
99,650056.5549288213,655799.2024303322,646452.0456559985,199.28735632183907
100,650056.5549288213,655799.2024303322,646452.0456559985,199.28735632183907
