geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,285357.9737327891,294583.8708616668,278295.7816373336,359.4505747126437
1,285817.58554183354,294583.8708616668,278645.6357176666,357.7057471264368
2,286543.77345687797,294583.8708616668,281185.18492866674,356.0988505747126
3,286707.2584028002,294583.8708616668,281854.77384133317,354.5977011494253
4,287302.8352670669,294583.8708616668,281902.8682389999,352.61149425287357
5,287521.5800118335,294583.8708616668,282968.02419966686,350.07586206896553
6,287823.14306350023,294583.8708616668,283711.7807633338,348.62528735632185
7,288108.61214194464,294583.8708616668,283830.97994933376,346.1126436781609
8,288640.8124296668,294583.8708616668,284669.3837890007,342.8551724137931
9,288875.6643383335,294583.8708616668,284875.32852000016,341.21149425287354
10,289345.4860368223,294583.8708616668,285314.6252416669,337.5885057471265
11,289896.4266574557,296194.0399553335,285713.16118933324,333.0344827586207
12,290191.3488584779,296194.0399553335,285771.367524667,329.9034482758621
13,290507.77573858894,296194.0399553335,286251.2439910004,324.8919540229885
14,290897.7694344112,296194.0399553335,287023.4634986672,322.19310344827585
15,290972.90646212234,296194.0399553335,287864.160720667,318.69425287356324
16,290972.90646212234,296194.0399553335,287864.160720667,318.69425287356324
17,291259.33352592227,296292.25672200014,288055.533773,310.59540229885056
18,291658.4332678001,296292.25672200014,288192.1038646669,310.3379310344828
19,291885.8578701889,296292.25672200014,288327.869998,303.3034482758621
20,291910.36522147787,296292.25672200014,288370.9589703336,304.11954022988505
21,291910.36522147787,296292.25672200014,288370.9589703336,304.11954022988505
22,292228.1943324223,296292.25672200014,288462.63158133335,298.7494252873563
23,292228.1943324223,296292.25672200014,288462.63158133335,298.7494252873563
24,292228.1943324223,296292.25672200014,288462.63158133335,298.7494252873563
25,292435.4466599889,296292.25672200014,289277.57433000003,290.12413793103457
26,292522.3454966556,296292.25672200014,289851.5217883335,288.5885057471265
27,292522.3454966556,296292.25672200014,289851.5217883335,288.5885057471265
28,292626.1108125334,296292.25672200014,289942.564171667,287.4597701149425
29,292993.68524422223,296292.25672200014,290365.1458003334,285.02298850574715
30,293157.9547136556,296292.25672200014,290482.00987999997,277.5609195402298
31,293157.9547136556,296292.25672200014,290482.00987999997,277.5609195402298
32,293380.35242858896,296292.25672200014,291099.0574533334,278.67126436781604
33,293403.1571138778,296292.25672200014,291481.4711546665,276.58620689655174
34,293428.604667489,296292.25672200014,291628.8592783335,268.9448275862069
35,293585.3714670779,296331.86326599994,291680.4723473331,264.77241379310345
36,293585.3714670779,296331.86326599994,291680.4723473331,264.77241379310345
37,293777.6691421557,297367.5513283332,291776.8086453336,260.75172413793103
38,293836.0609691889,297367.5513283332,291783.1980120004,263.6275862068965
39,293984.2849731334,297367.5513283332,291815.8132979999,260.2896551724138
40,293984.2849731334,297367.5513283332,291815.8132979999,260.2896551724138
41,293984.2849731334,297367.5513283332,291815.8132979999,260.2896551724138
42,293984.2849731334,297367.5513283332,291815.8132979999,260.2896551724138
43,293984.2849731334,297367.5513283332,291815.8132979999,260.2896551724138
44,294372.1052002667,298071.5231720002,292061.2333220005,256.71264367816093
45,294516.2673414556,298071.5231720002,292324.2356576669,259.2528735632184
46,294687.60486627783,298071.5231720002,292795.9175883332,255.81149425287356
47,294926.4511724001,299961.3067719999,292799.0960120002,253.3264367816092
48,295172.490358289,300180.2715886667,292818.35000366694,252.46436781609196
49,295172.490358289,300180.2715886667,292818.35000366694,252.46436781609196
50,295172.490358289,300180.2715886667,292818.35000366694,252.46436781609196
51,295275.4358903667,300180.2715886667,292964.4812646665,251.89425287356323
52,295470.9869170001,300180.2715886667,293037.7222453335,243.84597701149426
53,295470.9869170001,300180.2715886667,293037.7222453335,243.84597701149426
54,295676.72898878896,300180.2715886667,293097.6885063333,234.95862068965516
55,295676.72898878896,300180.2715886667,293097.6885063333,234.95862068965516
56,295968.13154967787,300421.39010533347,293465.09168499993,222.65057471264365
57,296157.06175997783,300421.39010533347,293538.3263896666,212.44597701149425
58,296157.06175997783,300421.39010533347,293538.3263896666,212.44597701149425
59,296453.1340666667,300421.39010533347,294362.24614933354,198.22758620689655
60,296556.9477365223,300421.39010533347,294583.8708616668,194.22298850574714
61,296586.35687797784,300421.39010533347,294711.8306160001,187.31034482758622
62,296737.6746517889,300421.39010533347,294988.9882053333,189.5448275862069
63,296909.9481146334,300421.39010533347,295160.75867833337,183.73793103448276
64,297057.1883068556,300421.39010533347,295310.36976399965,181.49425287356323
65,297057.1883068556,300421.39010533347,295310.36976399965,181.49425287356323
66,297057.1883068556,300421.39010533347,295310.36976399965,181.49425287356323
67,297057.1883068556,300421.39010533347,295310.36976399965,181.49425287356323
68,297309.9580629556,302893.46244699997,295328.8002053334,175.65287356321838
69,297452.878482889,302893.46244699997,295401.8771950002,175.97701149425288
70,297452.878482889,302893.46244699997,295401.8771950002,175.97701149425288
