geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,32188.89130291111,37566.70436800001,25189.181171333326,46.99540229885057
1,32810.006698000005,37566.70436800001,28266.737097999998,46.76551724137932
2,33132.97792286667,37566.70436800001,29395.13885133333,46.56551724137931
3,33618.537371900005,37566.70436800001,30409.945592999986,46.44827586206897
4,33867.09118946667,37566.70436800001,30984.942019000002,46.10804597701149
5,34098.98101443334,37941.636768,31428.269973,45.86206896551724
6,34098.98101443334,37941.636768,31428.269973,45.86206896551724
7,34414.2855609,37941.636768,31903.715972,45.52643678160919
8,34681.70006926667,37941.636768,32082.57856800001,45.05057471264368
9,34946.599180100005,37941.636768,32198.243693999997,44.6
10,35032.002658188896,37941.636768,32987.78791899999,44.264367816091955
11,35324.174288255555,37941.636768,33117.899371999985,44.197701149425285
12,35690.02401725556,42125.91636800002,33575.90724399999,43.160919540229884
13,35921.250681766665,42125.91636800002,34068.610469,42.280459770114945
14,36215.47452354445,42125.91636800002,34230.653694,41.289655172413795
15,36394.410588611114,42125.91636800002,34234.812469000004,40.47356321839081
16,36394.410588611114,42125.91636800002,34234.812469000004,40.47356321839081
17,36394.410588611114,42125.91636800002,34234.812469000004,40.47356321839081
18,36616.959268544444,42125.91636800002,34524.451318,39.04597701149425
19,36724.770267711116,42125.91636800002,34579.325702333335,38.13793103448276
20,36822.47212406667,42125.91636800002,34840.728193000024,37.5632183908046
21,36822.47212406667,42125.91636800002,34840.728193000024,37.5632183908046
22,36945.285722533336,42125.91636800002,34840.72819300004,36.829885057471266
23,37186.24789586666,42125.91636800002,34968.978348000004,35.87356321839081
24,37362.19538917778,42125.91636800002,35082.02119400001,34.09655172413793
25,37675.39733331111,42125.91636800002,35130.136768000004,32.97011494252874
26,37995.643982444446,42210.25686800001,35869.15197200001,31.0183908045977
27,38016.91906897778,42210.25686800001,36154.697971999994,29.917241379310344
28,38070.388513011116,42210.25686800001,36327.037702333335,28.914942528735633
29,38205.42740186667,42210.25686800001,36491.253117999986,27.77471264367816
30,38487.44024936667,42210.25686800001,36874.61122200001,26.402298850574713
31,38487.44024936667,42210.25686800001,36874.61122200001,26.402298850574713
