IDTURMA,IDPROFESSOR
20639,58096
20640,1193
20641,57639
20642,1391
20643,686
20645,686
20646,62344
20647,52945
20648,62344
20650,52945
20651,62344
20652,62344
20653,58096
20654,1391
20693,58096
20698,57639
20717,58096
20725,62344
20759,58096
20790,52945
20806,686
20820,78631
20850,57972
20859,63882
20860,82070
20861,63882
20862,63882
20863,63882
20877,83288
20884,65877
20888,63882
20892,72039
20902,82070
20909,65877
20917,87001
20919,87001
20922,87001
20935,72039
20941,87001
20948,83288
20950,82070
20959,57972
20964,83288
20970,57972
20982,87001
20985,65877
20993,83288
20997,65877
20998,63882
20999,87001
21000,82070
21003,57972
21005,72039
21009,83288
21011,82070
21012,87001
21014,83288
21077,52945
21331,65877
21345,82070
21465,72039
