IDTURMA,IDPROFESSOR
21311,85669
21312,1113
21313,1347
21314,1294
21315,1457
21316,1167
21317,71117
21318,57417
21319,765
21322,69242
21324,805
21325,78626
21326,728
21327,1107
21328,519
21329,13828
21331,83288
21333,51797
21334,57455
21335,35259
21336,1540
21338,1502
21339,1457
21340,1054
21341,57455
21344,57309
21345,65877
21346,75379
21348,1193
21349,184
21351,683
21354,395
21356,70171
21357,85646
21358,1457
21363,58096
21366,85700
21369,1502
21370,63756
21378,68173
21384,44206
21398,57455
21445,0
21446,1347
21447,58096
21448,1014
21450,48922
21454,1543
21455,1259
21460,0
21462,1502
21463,1391
21465,0
21468,57639
21470,765
21474,83288
21475,1012
21477,75958
21478,1457
21479,85669
21480,13828
21481,58096
21482,85669
21483,1482
21484,1288
21487,85700
21488,1161
21489,44206
21490,82080
21491,1113
21492,1182
21493,342
21494,50453
