geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,628004.4961248221,648258.8420259985,611049.8247283323,714.2804597701149
1,628789.0062042775,648258.8420259985,611637.6105786661,712.7885057471265
2,629299.7845153443,648258.8420259985,616370.308066,711.3310344827586
3,629770.8032235554,648258.8420259985,617093.2501159997,709.5724137931035
4,630132.1755598221,648258.8420259985,618728.190450667,707.1632183908046
5,630661.417977111,648258.8420259985,619978.3367076674,703.2229885057471
6,631132.1423540886,648258.8420259985,622851.638487333,699.6459770114942
7,631349.4897806109,648258.8420259985,622919.1287320011,697.2850574712644
8,632067.7705066443,648258.8420259985,624798.3205676664,691.9770114942529
9,632067.7705066443,648258.8420259985,624798.3205676664,691.9770114942529
10,632506.1025247775,648258.8420259985,625274.7813426666,687.7402298850575
11,633316.3188761552,648258.8420259985,625854.7596056672,680.7195402298851
12,633733.8077455552,648258.8420259985,626696.9122330003,677.135632183908
13,633733.8077455552,648258.8420259985,626696.9122330003,677.135632183908
14,634154.8558496885,648258.8420259985,627725.8398106666,671.4827586206897
15,634574.2405171995,648258.8420259985,627934.4202039995,670.9425287356322
16,634605.7517218884,648258.8420259985,628439.6934723337,673.4091954022989
17,635462.9232253883,648397.4933259987,628879.7563446655,666.8344827586207
18,636090.9950127772,648397.4933259987,629426.097228,660.1172413793104
19,636237.6888423549,648397.4933259987,630458.4922296661,661.0712643678161
20,636237.6888423549,648397.4933259987,630458.4922296661,661.0712643678161
21,637051.547977555,648397.4933259987,630796.2453183328,658.6413793103449
22,637051.547977555,648397.4933259987,630796.2453183328,658.6413793103449
23,637468.8204192993,648397.4933259987,631918.4103196651,647.4919540229884
24,637930.5911924106,648397.4933259987,631967.467809001,637.1701149425287
25,637930.5911924106,648397.4933259987,631967.467809001,637.1701149425287
26,638327.4321095994,648397.4933259987,632338.0951036674,630.0137931034483
27,638699.0105408548,648397.4933259987,632779.434029999,625.0275862068967
28,639369.3926496548,648397.4933259987,633677.605774999,613.8367816091954
29,639369.3926496548,648397.4933259987,633677.605774999,613.8367816091954
30,639924.9245879326,648397.4933259987,634035.1496273326,603.832183908046
31,640527.6182181437,648397.4933259987,634283.5495249991,592.3494252873563
32,641012.7967496882,648397.4933259987,635370.5153659987,575.4919540229884
33,641012.7967496882,648397.4933259987,635370.5153659987,575.4919540229884
34,641012.7967496882,648397.4933259987,635370.5153659987,575.4919540229884
35,641701.6179790215,649602.3416133323,635830.8230379998,562.9793103448276
36,641701.6179790215,649602.3416133323,635830.8230379998,562.9793103448276
37,641701.6179790215,649602.3416133323,635830.8230379998,562.9793103448276
38,642035.2169921102,649602.3416133323,636386.6936789987,556.5540229885057
39,642568.4939688991,652385.0029826652,637132.4941293326,553.8505747126437
40,642568.4939688991,652385.0029826652,637132.4941293326,553.8505747126437
41,643016.9309066993,652385.0029826652,637640.5289793329,545.4367816091954
42,643776.9921054769,652385.0029826652,638378.455259332,520.8919540229886
43,643776.9921054769,652385.0029826652,638378.455259332,520.8919540229886
44,644610.3509048324,652385.0029826652,638416.4696943337,494.2252873563218
45,644778.9264042879,652385.0029826652,639019.8278649986,482.37011494252874
46,645219.7865015102,652385.0029826652,639788.730357665,485.1954022988506
47,645219.7865015102,652385.0029826652,639788.730357665,485.1954022988506
48,645851.2936116769,652385.0029826652,640442.9398219988,455.5793103448276
49,646410.2527548879,652385.0029826652,640701.0167476664,423.0045977011494
50,646699.0812975545,652385.0029826652,641899.776064666,414.8666666666667
51,647237.2094014657,652385.0029826652,642022.0358419991,373.1310344827586
52,647746.5816194657,652385.0029826652,642898.4162876676,348.03678160919543
53,647746.5816194657,652385.0029826652,642898.4162876676,348.03678160919543
54,648117.817138599,652385.0029826652,642985.4126359991,305.6160919540229
55,648117.817138599,652385.0029826652,642985.4126359991,305.6160919540229
56,648391.5771591323,652385.0029826652,643058.8216220004,274.4528735632184
57,648736.17349111,652385.0029826652,643395.671000333,226.71494252873563
58,648736.17349111,652385.0029826652,643395.671000333,226.71494252873563
59,648987.3518509434,652385.0029826652,643450.6015169995,220.83448275862068
60,649480.4570547879,652385.0029826652,646101.3639843324,209.46436781609196
61,649711.5479326545,652515.4443366659,646619.6693753324,207.55402298850575
62,649764.3891652544,652515.4443366659,647037.3389043324,180.63908045977013
63,649883.7040701767,652515.4443366659,647048.5930429987,173.16091954022988
64,650031.5058154545,652515.4443366659,647482.9010836659,173.49885057471263
65,650031.5058154545,652515.4443366659,647482.9010836659,173.49885057471263
66,650202.1310308434,652601.6575453326,647667.768099666,145.20919540229886
67,650288.9613992545,652601.6575453326,648204.9063533321,143.7080459770115
68,650288.9613992545,652601.6575453326,648204.9063533321,143.7080459770115
69,650288.9613992545,652601.6575453326,648204.9063533321,143.7080459770115
70,650423.3751479544,652601.6575453326,648397.4933259987,141.8551724137931
71,650423.3751479544,652601.6575453326,648397.4933259987,141.8551724137931
72,650564.4515916102,652601.6575453326,648822.1519026657,139.84597701149426
73,650620.3300827879,652601.6575453326,648893.2852026656,140.68275862068967
74,650620.3300827879,652601.6575453326,648893.2852026656,140.68275862068967
75,650620.3300827879,652601.6575453326,648893.2852026656,140.68275862068967
76,650724.6589691101,652601.6575453326,649280.0708366657,148.70114942528735
77,650830.3438360656,652601.6575453326,649365.873027665,148.08505747126438
78,650830.3438360656,652601.6575453326,649365.873027665,148.08505747126438
79,650947.9572480435,652601.6575453326,649566.6462199987,144.33333333333334
80,650947.9572480435,652601.6575453326,649566.6462199987,144.33333333333334
81,651064.8457917991,652726.0356703326,649808.370218666,143.78850574712644
82,651117.6309165546,652726.0356703326,649949.608475665,141.42528735632183
83,651227.9144716435,653258.1151283326,650058.5357536661,139.24137931034483
84,651227.9144716435,653258.1151283326,650058.5357536661,139.24137931034483
85,651279.1083576769,653258.1151283326,650174.5009869994,140.05747126436782
86,651279.1083576769,653258.1151283326,650174.5009869994,140.05747126436782
87,651279.1083576769,653258.1151283326,650174.5009869994,140.05747126436782
88,651279.1083576769,653258.1151283326,650174.5009869994,140.05747126436782
89,651279.1083576769,653258.1151283326,650174.5009869994,140.05747126436782
90,651287.2613639657,653258.1151283326,650272.6791519994,142.05517241379312
91,651287.2613639657,653258.1151283326,650272.6791519994,142.05517241379312
92,651287.2613639657,653258.1151283326,650272.6791519994,142.05517241379312
93,651287.2613639657,653258.1151283326,650272.6791519994,142.05517241379312
94,651352.7296931879,653258.1151283326,650419.0911756647,138.7264367816092
95,651352.7296931879,653258.1151283326,650419.0911756647,138.7264367816092
96,651491.8834813435,654593.7048203326,650462.5712383324,138.6344827586207
97,651491.8834813435,654593.7048203326,650462.5712383324,138.6344827586207
98,651649.2228128768,654593.7048203326,650498.506637999,138.24367816091953
99,651727.2776411991,654593.7048203326,650585.6022633322,142.7471264367816
100,651781.2169431101,654593.7048203326,650616.7860519993,141.41379310344828
