fitness,tempo_execucao,estados_visitados,estados_podados,eficiencia_poda
289364.16479033354,60.00654900868734,7947515,7070353,88.9630658136537
289364.16479033354,60.00654900868734,7947515,7070353,88.9630658136537
289364.16479033354,60.00654900868734,7947515,7070353,88.9630658136537
289364.16479033354,60.00654900868734,7947515,7070353,88.9630658136537
289364.16479033354,60.00654900868734,7947515,7070353,88.9630658136537
