fitness,tempo_execucao,estados_visitados,estados_podados,eficiencia_poda
35447.10419300003,5.481605573495229,16509256,14509020,87.88415419810559
35447.10419300003,5.481605573495229,16509256,14509020,87.88415419810559
35447.10419300003,5.481605573495229,16509256,14509020,87.88415419810559
35447.10419300003,5.481605573495229,16509256,14509020,87.88415419810559
35447.10419300003,5.481605573495229,16509256,14509020,87.88415419810559
