fitness,tempo_execucao,estados_visitados,estados_podados,eficiencia_poda
656613.0526476668,60.05967563390732,12186465,11924526,97.85057438724027
656613.0526476668,60.05967563390732,12186465,11924526,97.85057438724027
656613.0526476668,60.05967563390732,12186465,11924526,97.85057438724027
656613.0526476668,60.05967563390732,12186465,11924526,97.85057438724027
656613.0526476668,60.05967563390732,12186465,11924526,97.85057438724027
