IDTURMA,IDPROFESSOR
20613,953
20625,953
20647,953
20759,953
20872,953
21096,2346
21097,2346
21116,2346
21120,2346
21125,2346
21168,2346
20782,395
20864,395
20873,395
21059,395
21231,395
20412,69995
20702,69995
20703,69995
20949,69995
21013,69995
21344,69995
20407,1288
20571,1288
20582,1288
20615,1288
20638,1288
20730,1288
20846,1288
20532,1188
20597,1188
20634,1188
20736,1188
20905,1188
21023,1188
20419,728
20434,728
20581,728
20804,728
20956,728
21480,728
20572,68173
20579,68173
20584,68173
20592,68173
21062,68173
20784,1154
20600,1300
21034,1300
20339,765
20364,765
20611,765
20616,765
21314,765
21370,765
20334,1084
20335,1084
20352,1084
20465,1084
20764,1084
20800,1084
20331,184
20332,184
20356,184
20747,184
20803,184
20836,184
21191,184
20353,69990
20361,69990
20388,69990
20408,69990
20619,69990
20620,69990
20910,69990
21226,69990
21447,69990
21450,69990
20340,1583
20341,1583
20378,1583
20406,805
20446,805
20476,805
20491,805
21236,805
21328,805
20442,69985
20468,69985
20473,69985
20575,69985
20594,69985
21020,69985
20396,1107
20488,1107
20524,1107
20554,1107
20748,1107
20789,1107
20955,1107
21060,1107
21238,1107
20414,1014
20433,1014
20447,1014
20540,1014
20633,1014
20943,1014
21351,1014
20475,683
20939,683
21235,683
21454,683
21490,683
20494,1259
20807,1259
21064,1259
21075,1259
21378,1259
20416,1502
20418,1502
20423,1502
20427,1502
20631,1502
20740,1502
20876,1502
21063,1502
21338,1502
21462,1502
21475,1502
21481,1502
20481,1543
20487,1543
20680,1543
20681,1543
20778,1543
21007,1543
20577,449
20580,449
20684,449
20754,449
20889,449
21384,449
20698,1167
20727,1167
20824,1167
20827,1167
20853,1167
21306,1167
21307,1167
21478,1167
20642,1193
20653,1193
20937,1193
20944,1193
20505,1054
20624,1054
20626,1054
20628,1054
20708,1054
20973,1054
20988,1054
21339,1054
21470,1054
20612,1457
20618,1457
20749,1457
20818,1457
20825,1457
21073,1457
21103,1457
21318,1457
20746,1357
20750,1357
21002,1357
21313,1357
20484,1161
20485,1161
20497,1161
20709,1161
20710,1161
20835,1161
21050,1161
20525,690
20543,690
20546,690
20574,690
20731,690
20734,690
20410,743
20472,743
20535,743
21239,743
20735,1540
20741,1540
21077,1540
21107,1540
20530,522
20829,522
20913,522
20527,519
20769,519
20823,519
21057,519
21327,519
20822,1116
20983,1116
20990,1116
20509,1012
20601,1012
20967,1012
20978,1012
21492,1012
20458,50588
20518,50588
20534,50588
20630,50588
20661,50588
20719,50588
21244,50588
20508,35245
20550,35245
20602,35245
20605,35245
20758,35245
21489,35245
20501,35259
20536,35259
20537,35259
20590,35259
20672,35259
21118,35259
21317,35259
21326,35259
21336,35259
20486,913
20510,913
20515,913
20588,913
20606,913
20696,913
20699,913
20716,913
20635,13699
20798,13699
21265,13699
20443,46494
20495,46494
20503,46494
20819,46494
21067,46494
21069,46494
21241,46494
21316,46494
21468,46494
20350,46793
20363,46793
20452,46793
20521,46793
20569,46793
20726,46793
20810,46793
20844,46793
20372,48266
20397,48266
20662,48266
20706,48266
20793,48266
20858,48266
