geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,284824.6800492556,292303.24090833333,277890.3083916673,359.167816091954
1,285382.3127963555,292303.24090833333,278797.35912866675,357.58620689655174
2,286072.94201497786,294264.55318433366,279424.96316500014,355.48735632183906
3,286565.2225659667,294264.55318433366,279494.61601833306,353.7057471264368
4,286971.27014370007,294264.55318433366,280676.5935,352.1954022988506
5,287860.78892987786,295126.03454466717,281142.55684499996,348.99310344827586
6,288186.18615742226,295126.03454466717,282404.3423009997,348.2022988505747
7,288770.56376498897,295126.03454466717,283215.1577546666,345.0206896551724
8,289274.95968662226,295126.03454466717,283876.6893349998,340.31954022988504
9,289516.7113353667,295126.03454466717,284473.9630700001,336.016091954023
10,289744.1167414557,295126.03454466717,284620.80315166723,332.6620689655172
11,290201.01170696673,295126.03454466717,285069.18020466674,327.72183908045974
12,290201.01170696673,295126.03454466717,285069.18020466674,327.72183908045974
13,290596.9240856556,295126.03454466717,286619.5395433334,316.73333333333335
14,290766.50784767786,295126.03454466717,287180.85660333297,314.84597701149426
15,291117.9278620779,295126.03454466717,287503.54863900034,301.1816091954023
16,291498.5185190557,295126.03454466717,288230.25196833326,288.4413793103448
17,291514.8936817779,295126.03454466717,288628.9974296664,282.2
18,291514.8936817779,295126.03454466717,288628.9974296664,282.2
19,291677.81701325567,295126.03454466717,288883.1944956668,287.9655172413793
20,291942.07707538904,295446.3898546671,289693.7101589995,271.80689655172415
21,292133.38902592246,295446.3898546671,290101.0920173337,257.66436781609195
22,292133.38902592246,295446.3898546671,290101.0920173337,257.66436781609195
23,292397.70729900023,295446.3898546671,290151.8829179998,246.86896551724138
24,292683.1194607669,298714.2477710004,290220.0520343337,247.91954022988506
25,292901.5113476447,298714.2477710004,290505.23626133346,227.80919540229885
26,293046.77647964464,298714.2477710004,290677.88051500043,216.2
27,293046.77647964464,298714.2477710004,290677.88051500043,216.2
28,293165.3247404002,298714.2477710004,290848.371342333,223.01839080459771
29,293271.43247131136,298714.2477710004,291040.0711589995,215.95402298850576
30,293487.1461317669,298714.2477710004,291272.7956846667,212.183908045977
31,293487.1461317669,298714.2477710004,291272.7956846667,212.183908045977
32,293620.8863977113,298714.2477710004,291277.46911533346,209.6344827586207
33,293833.84179125575,298714.2477710004,291456.52534999984,195.08275862068965
34,294010.45809641137,298714.2477710004,291707.05240400037,192.90574712643678
35,294233.17108736694,298714.2477710004,292066.8431843335,182.64827586206897
36,294520.01250692253,298714.2477710004,292255.61318166676,175.70574712643676
37,294565.8691423558,298714.2477710004,292303.24090833333,172.20459770114942
38,294816.3438399669,298714.2477710004,292527.3529166669,162.34022988505748
