fitness,tempo_execucao,estados_visitados,estados_podados,eficiencia_poda
36310.17441900001,5.0200602849324545,17487940,15487700,88.56217484735195
36310.17441900001,5.0200602849324545,17487940,15487700,88.56217484735195
36310.17441900001,5.0200602849324545,17487940,15487700,88.56217484735195
36310.17441900001,5.0200602849324545,17487940,15487700,88.56217484735195
36310.17441900001,5.0200602849324545,17487940,15487700,88.56217484735195
