fitness,tempo_execucao,estados_visitados,estados_podados,eficiencia_poda
657097.3689023344,60.05703750451406,12034451,11771697,97.8166515448025
657097.3689023344,60.05703750451406,12034451,11771697,97.8166515448025
657097.3689023344,60.05703750451406,12034451,11771697,97.8166515448025
657097.3689023344,60.05703750451406,12034451,11771697,97.8166515448025
657097.3689023344,60.05703750451406,12034451,11771697,97.8166515448025
