IDTURMA,IDPROFESSOR
20639,62344
20640,953
20641,58096
20642,85669
20643,62344
20645,52945
20646,85669
20647,62344
20648,85669
20650,57639
20651,1391
20652,58096
20653,62344
20654,1391
20693,58096
20698,62344
20717,52945
20725,62344
20759,58096
20790,52945
20806,58543
20820,85669
20850,72039
20859,63882
20860,63882
20861,82070
20862,82070
20863,63882
20877,65877
20884,57972
20888,65877
20892,82070
20902,82070
20909,65877
20917,84328
20919,72039
20922,87001
20935,84328
20941,87001
20948,57972
20950,84328
20959,57972
20964,65877
20970,83288
20982,83288
20985,87001
20993,57972
20997,57972
20998,82070
20999,72039
21000,63882
21003,87001
21005,83288
21009,57972
21011,72039
21012,87001
21014,83288
21077,58543
21331,83288
21345,83288
21465,82070
