geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,7705.919543666669,11183.726877,4686.998876999996,19.926436781609194
1,7838.10074366667,11183.726877,4686.998877000003,19.88275862068966
2,7978.283543666669,11183.726877,4686.998877000004,19.726436781609195
3,8333.128010333336,11183.726877,6089.860877000001,19.593103448275862
4,8710.09554366667,12310.358877000006,6366.528876999997,19.393103448275863
5,8858.656010333336,12310.358877000006,6366.5288770000025,19.333333333333332
6,9123.640277000002,12310.358877000006,6366.528877000004,19.32183908045977
7,9441.81834366667,12310.358877000006,6972.904877,19.17241379310345
8,9645.987077000003,12310.358877000006,6972.904877000004,19.064367816091956
9,10085.210277000004,13995.226876999997,7212.952877000007,18.887356321839082
10,10085.210277000004,13995.226876999997,7212.952877000007,18.887356321839082
11,10330.405077000003,13995.226876999997,8031.426877,18.602298850574712
12,10615.831543666669,13995.226876999997,8615.81487700001,18.354022988505747
13,10785.936877000002,13995.226876999997,8840.942876999996,17.986206896551725
14,10785.936877000002,13995.226876999997,8840.942876999996,17.986206896551725
15,11015.825477000002,15737.600877000004,8892.482877000002,17.498850574712645
16,11375.867477000002,17402.498877,8892.482877000006,17.381609195402298
17,11675.349610333335,17402.498877,8892.482877000008,17.22528735632184
18,11675.349610333335,17402.498877,8892.482877000008,17.22528735632184
19,11675.349610333335,17402.498877,8892.482877000008,17.22528735632184
20,11880.495410333335,17402.498877,9498.858877,16.777011494252875
21,12238.154477000002,17402.498877,9504.196877000006,16.308045977011496
22,12238.154477000002,17402.498877,9504.196877000006,16.308045977011496
23,12238.154477000002,17402.498877,9504.196877000006,16.308045977011496
24,12390.909810333336,17402.498877,11100.010877000002,16.091954022988507
25,12413.654810333335,17402.498877,11178.388876999998,15.429885057471264
26,12413.654810333335,17402.498877,11178.388876999998,15.429885057471264
27,12629.910410333336,17402.498877,11178.388877,15.232183908045977
28,12875.891677000003,17402.498877,11178.388877,15.335632183908046
29,12940.17354366667,17402.498877,11178.388877000001,15.56551724137931
30,13066.509877000002,17402.498877,11178.388877000003,15.554022988505746
31,13309.439810333335,17402.498877,11178.388877000003,15.280459770114943
32,13309.439810333335,17402.498877,11178.388877000003,15.280459770114943
33,13504.995143666669,17402.498877,11178.388877000005,15.218390804597702
34,13727.173010333334,17843.724876999997,11178.388877000007,15.259770114942528
35,13727.173010333334,17843.724876999997,11178.388877000007,15.259770114942528
36,13879.146743666668,17843.724876999997,11183.726877,15.213793103448277
37,14010.239877000002,17843.724876999997,11183.726877000003,15.018390804597702
38,14238.232543666669,17843.724876999997,11703.982877,14.586206896551724
39,14238.232543666669,17843.724876999997,11703.982877,14.586206896551724
40,14238.232543666669,17843.724876999997,11703.982877,14.586206896551724
41,14365.347863666668,17843.724876999997,12310.358877000006,14.301149425287356
42,14423.604930333335,17843.724876999997,12581.250876999999,14.002298850574713
43,14620.301780333335,17843.724876999997,12779.540877000005,13.388505747126437
44,14689.593780333335,17843.724876999997,13367.326877000001,13.080459770114942
45,14689.593780333335,17843.724876999997,13367.326877000001,13.080459770114942
46,14689.593780333335,17843.724876999997,13367.326877000001,13.080459770114942
47,14689.593780333335,17843.724876999997,13367.326877000001,13.080459770114942
48,14915.055713666668,17843.724877,13367.326877000005,12.611494252873563
49,14915.055713666668,17843.724877,13367.326877000005,12.611494252873563
50,15137.705380333335,17843.724877,13769.730477000006,12.193103448275862
51,15137.705380333335,17843.724877,13769.730477000006,12.193103448275862
52,15137.705380333335,17843.724877,13769.730477000006,12.193103448275862
53,15200.540593666668,17843.724877,13975.256877000005,12.133333333333333
54,15200.540593666668,17843.724877,13975.256877000005,12.133333333333333
55,15259.285393666669,17843.724877,13989.888877,12.264367816091953
56,15259.285393666669,17843.724877,13989.888877,12.264367816091953
57,15413.808393666668,17843.724877,13989.888877,11.903448275862068
58,15472.065460333335,17843.724877,13989.888877000001,11.648275862068965
59,15585.819127,17843.724877,13989.888877000001,11.726436781609193
60,15585.819127,17843.724877,13989.888877000001,11.726436781609193
61,15644.076193666668,17843.724877,13989.888877000003,11.351724137931035
62,15644.076193666668,17843.724877,13989.888877000003,11.351724137931035
63,15644.076193666668,17843.724877,13989.888877000003,11.351724137931035
64,15644.076193666668,17843.724877,13989.888877000003,11.351724137931035
65,15644.076193666668,17843.724877,13989.888877000003,11.351724137931035
66,15828.033993666668,17843.724877,13995.226876999997,10.445977011494254
67,15956.317260333335,17843.724877,14058.070877000002,10.059770114942529
68,16123.782527000001,17843.724877,14178.396877000006,10.016091954022988
69,16205.190793666668,17843.724877,14771.742876999995,9.344827586206897
70,16307.590193666669,17843.724877,15524.096376999998,9.13103448275862
71,16307.590193666669,17843.724877,15524.096376999998,9.13103448275862
72,16461.108010333333,17843.724877,15654.786876999997,9.011494252873563
73,16461.108010333333,17843.724877,15654.786876999997,9.011494252873563
74,16536.833077000003,17843.724877,15654.786877,9.048275862068966
75,16536.833077000003,17843.724877,15654.786877,9.048275862068966
76,16536.833077000003,17843.724877,15654.786877,9.048275862068966
77,16536.833077000003,17843.724877,15654.786877,9.048275862068966
78,16609.797677000002,17843.724877,15654.786877,9.154022988505748
79,16667.234677000004,17843.724877,15654.786877,9.183908045977011
80,16740.199277,17843.724877,15654.786877000004,9.144827586206896
81,16813.163877000003,17843.724877,15654.786877000004,9.110344827586207
82,16813.163877000003,17843.724877,15654.786877000004,9.110344827586207
83,16813.163877000003,17843.724877,15654.786877000004,9.110344827586207
84,16813.163877000003,17843.724877,15654.786877000004,9.110344827586207
85,16813.163877000003,17843.724877,15654.786877000004,9.110344827586207
86,16999.062077000002,19125.608877000002,15737.600877,9.025287356321838
87,17111.995677000003,19125.608877000002,15737.600877,8.708045977011494
88,17224.929277000003,19125.608877000002,15737.600877,8.680459770114943
89,17350.630010333334,19125.608877000002,15737.600877000004,8.549425287356321
90,17350.630010333334,19125.608877000002,15737.600877000004,8.549425287356321
91,17533.767743666667,19125.608877000002,15737.600877000004,7.6689655172413795
92,17588.444277,19125.608877000002,15737.600877000004,7.514942528735633
93,17588.444277,19125.608877000002,15737.600877000004,7.514942528735633
94,17643.940877,19125.608877000002,15737.600877000004,7.154022988505747
95,17643.940877,19125.608877000002,15737.600877000004,7.154022988505747
96,17699.437477,19125.608877000002,15737.600877000006,7.073563218390805
97,17699.437477,19125.608877000002,15737.600877000006,7.073563218390805
98,17699.437477,19125.608877000002,15737.600877000006,7.073563218390805
