geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,8110.472677000001,11178.388877000001,4686.998876999996,19.871264367816092
1,8522.531743666668,12843.286876999999,4686.998877000004,19.74712643678161
2,8968.050761166667,12843.286876999999,4686.998877000008,19.63448275862069
3,9212.644561166668,12843.286876999999,6366.528877000007,19.519540229885056
4,9437.025827833335,12843.286876999999,7212.952876999998,19.29425287356322
5,9637.773112,12843.286876999999,7212.952877000004,18.90344827586207
6,9875.763912,12843.286876999999,8637.802876999998,18.602298850574712
7,10015.213778666668,12843.286876999999,8652.434877000002,18.436781609195403
8,10241.867778666669,12926.100876999997,8892.482876999997,18.0
9,10466.410645333335,13342.862877000005,8892.482877,17.62068965517241
10,10466.410645333335,13342.862877000005,8892.482877,17.62068965517241
11,10635.745603666668,13342.862877000005,8892.482877,17.377011494252873
12,10808.529803666668,13342.862877000005,8892.482877,16.71954022988506
13,11011.986414500001,13616.829202000004,9370.542877000002,16.07816091954023
14,11072.247947833335,13616.829202000004,9498.858876999995,15.940229885057471
15,11072.247947833335,13616.829202000004,9498.858876999995,15.940229885057471
16,11202.276814500003,13616.829202000004,9498.858877000002,15.206896551724139
17,11334.635947833336,13616.829202000004,9498.858877000004,14.668965517241379
18,11446.116881166668,13616.829202000004,9498.858877000008,14.602298850574714
19,11682.326165333334,15134.530877000001,10295.344877,14.266666666666667
20,11830.3302495,15134.530877000001,10317.332876999997,13.535632183908046
21,11859.032116166669,15134.530877000001,10557.380876999992,13.4
22,11884.816860333336,15134.530877000001,10557.380876999998,13.331034482758621
23,12160.704776166669,15217.344877,10949.465402000005,13.133333333333333
24,12188.726025333335,15217.344877,11178.388876999998,12.889655172413793
25,12310.564792833336,15217.344877,11178.388877000001,12.209195402298851
26,12518.810992833336,15217.344877,11178.388877000001,11.880459770114943
27,12594.698059500002,15217.344877,11178.388877000003,11.802298850574713
28,12594.698059500002,15217.344877,11178.388877000003,11.802298850574713
29,12684.513122833336,15217.344877,11178.388877000005,11.724137931034482
30,12684.513122833336,15217.344877,11178.388877000005,11.724137931034482
31,12865.90705616667,15217.344877000003,11178.388877000007,11.464367816091954
32,12865.90705616667,15217.344877000003,11178.388877000007,11.464367816091954
33,12932.24922366667,15217.344877000003,11178.388877000007,11.094252873563219
34,12932.24922366667,15217.344877000003,11178.388877000007,11.094252873563219
35,12932.24922366667,15217.344877000003,11178.388877000007,11.094252873563219
36,13054.087991166669,15217.344877000003,11330.923201999998,10.436781609195402
37,13054.087991166669,15217.344877000003,11330.923201999998,10.436781609195402
38,13324.166840333337,16392.865201999997,11561.179402000003,10.232183908045977
39,13443.27855616667,16392.865201999997,11686.625627000003,9.687356321839081
40,13502.712131166669,16392.865201999997,11790.102877000003,9.735632183908047
41,13558.696464500003,16392.865201999997,11790.102877000005,10.27816091954023
42,13558.696464500003,16392.865201999997,11790.102877000005,10.27816091954023
43,13558.696464500003,16392.865201999997,11790.102877000005,10.27816091954023
44,13558.696464500003,16392.865201999997,11790.102877000005,10.27816091954023
45,13660.144765333336,16392.865201999997,11790.102877000005,9.694252873563219
46,13660.144765333336,16392.865201999997,11790.102877000005,9.694252873563219
47,13813.570176166668,16392.865202,11790.102877000007,9.6
48,13859.521877000001,16392.865202,11790.102877000007,9.091954022988507
49,13990.58291116667,16392.865202,12581.250877000002,8.942528735632184
50,13990.58291116667,16392.865202,12581.250877000002,8.942528735632184
51,14112.730177833337,16392.865202,12843.286876999995,8.96551724137931
52,14112.730177833337,16392.865202,12843.286876999995,8.96551724137931
53,14199.950545333335,16392.865202,12843.286876999999,8.970114942528735
54,14276.325345333336,16392.865202,12843.286877000002,8.84367816091954
55,14408.550212000002,16392.865202,13168.653902,8.779310344827586
56,14489.01862116667,16392.865202,13168.653902000004,8.944827586206896
57,14592.767920333335,16392.865202,13168.653902000004,9.119540229885057
58,14592.767920333335,16392.865202,13168.653902000004,9.119540229885057
59,14592.767920333335,16392.865202,13168.653902000004,9.119540229885057
60,14592.767920333335,16392.865202,13168.653902000004,9.119540229885057
61,14592.767920333335,16392.865202,13168.653902000004,9.119540229885057
62,14592.767920333335,16392.865202,13168.653902000004,9.119540229885057
63,14602.800552833336,16392.865202,13168.653902000005,9.24367816091954
64,14602.800552833336,16392.865202,13168.653902000005,9.24367816091954
65,14602.800552833336,16392.865202,13168.653902000005,9.24367816091954
66,14680.186532833335,16392.865202,13342.862877000005,9.158620689655173
67,14680.186532833335,16392.865202,13342.862877000005,9.158620689655173
68,14680.186532833335,16392.865202,13342.862877000005,9.158620689655173
69,14739.9087995,16392.865202,13469.632876999998,8.919540229885058
70,14739.9087995,16392.865202,13469.632877,8.949425287356322
71,14833.625466166668,16392.865202,13469.632877,8.770114942528737
72,14879.089433666668,16392.865202,13469.632877,8.577011494252874
73,14895.118601166669,16392.865202,13469.632877,8.25287356321839
74,14900.025145333337,16392.865202,13469.632877000005,8.133333333333333
75,14900.025145333337,16392.865202,13469.632877000005,8.133333333333333
76,14900.025145333337,16392.865202,13469.632877000005,8.133333333333333
77,14993.741812,16392.865202,13469.632877000005,8.32183908045977
78,14993.741812,16392.865202,13469.632877000005,8.32183908045977
79,15051.998878666669,16392.865202,13616.829202,8.517241379310345
80,15051.998878666669,16392.865202,13616.829202,8.517241379310345
81,15102.588934500001,16392.865202,13616.829202000004,8.331034482758621
82,15191.399057000002,16392.865202,13616.829202000004,8.342528735632184
83,15280.209179500001,16392.865202,13699.643201999996,8.36551724137931
84,15366.258835333336,16392.865202,13950.507902000001,8.149425287356323
85,15366.258835333336,16392.865202,13950.507902000001,8.149425287356323
86,15366.258835333336,16392.865202,13950.507902000001,8.149425287356323
87,15366.258835333336,16392.865202,13950.507902000001,8.149425287356323
88,15465.653201166668,16392.865202,14601.602877000001,8.075862068965517
89,15465.653201166668,16392.865202,14601.602877000001,8.075862068965517
90,15465.653201166668,16392.865202,14601.602877000001,8.075862068965517
91,15465.653201166668,16392.865202,14601.602877000001,8.075862068965517
92,15465.653201166668,16392.865202,14601.602877000001,8.075862068965517
93,15602.323601166667,18168.786876999995,14833.551902000003,7.8
94,15626.391100333334,18168.786876999995,14833.551902000007,8.179310344827586
95,15626.391100333334,18168.786876999995,14833.551902000007,8.179310344827586
96,15643.848932833333,18168.786876999995,14833.551902000007,8.441379310344828
97,15643.848932833333,18168.786876999995,14833.551902000007,8.441379310344828
98,15643.848932833333,18168.786876999995,14833.551902000007,8.441379310344828
99,15643.848932833333,18168.786876999995,14833.551902000007,8.441379310344828
100,15643.848932833333,18168.786876999995,14833.551902000007,8.441379310344828
