geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,626856.0528019,648637.0041916675,614496.1633456663,712.9540229885057
1,627096.9580775112,648637.0041916675,617876.4080170001,710.6229885057471
2,627502.1287458555,648637.0041916675,618666.8230346681,708.6597701149425
3,628300.8302062,648637.0041916675,619080.271224667,704.0988505747126
4,628442.5285458333,648637.0041916675,620500.5901840002,704.4298850574712
5,629436.1164647446,648637.0041916675,621955.3402950001,700.2666666666667
6,629890.7686899777,648637.0041916675,623268.1569170005,697.3747126436782
7,629890.7686899777,648637.0041916675,623268.1569170005,697.3747126436782
8,630793.7649017,648637.0041916675,623561.1086423332,695.7908045977011
9,631162.0708164445,648637.0041916675,624390.7042226656,695.8298850574713
10,632150.996507278,648637.0041916675,624628.541749667,692.8390804597701
11,632150.996507278,648637.0041916675,624628.541749667,692.8390804597701
12,632371.0656980446,648637.0041916675,624836.0475476688,690.1218390804596
13,633211.2385262112,648637.0041916675,625592.9267903329,680.2091954022989
14,633599.2700515224,648637.0041916675,625641.4171763327,674.5448275862069
15,634194.5060031669,648637.0041916675,627498.7409326666,670.303448275862
16,634840.0789931669,648637.0041916675,628578.3300510003,661.1057471264368
17,635255.0988456004,648637.0041916675,628800.9055196662,651.3678160919541
18,635992.5538663559,648637.0041916675,630071.1865243335,638.1448275862069
19,635992.5538663559,648637.0041916675,630071.1865243335,638.1448275862069
20,636593.1422687225,648637.0041916675,630539.8081386664,622.744827586207
21,637064.6758316227,648637.0041916675,630932.6638023334,614.9057471264368
22,637064.6758316227,648637.0041916675,630932.6638023334,614.9057471264368
23,637800.5314624336,648637.0041916675,631006.3349356669,607.664367816092
24,638756.4552131004,648637.0041916675,631258.2344803336,593.5034482758621
25,639509.1732415893,648637.0041916675,631807.5700319991,579.0183908045977
26,639802.4735571783,648637.0041916675,631962.4169039987,567.3149425287356
27,640837.7811058118,650180.1086916674,632920.764708001,533.3931034482758
28,641536.7813157783,650180.1086916674,634610.2860846667,513.2712643678161
29,641929.299837945,650180.1086916674,634668.1261710008,510.4114942528735
30,642430.2730577785,650180.1086916674,635721.1761356669,486.10574712643677
31,642430.2730577785,650180.1086916674,635721.1761356669,486.10574712643677
32,642430.2730577785,650180.1086916674,635721.1761356669,486.10574712643677
33,642883.9575724895,650180.1086916674,637233.8725496673,466.9218390804598
34,642883.9575724895,650180.1086916674,637233.8725496673,466.9218390804598
35,643135.8364483118,650180.1086916674,637434.9357390001,467.6574712643678
36,643135.8364483118,650180.1086916674,637434.9357390001,467.6574712643678
37,643525.835772434,650180.1086916674,638153.317377335,440.07586206896553
38,643903.5758519673,650180.1086916674,638520.6877126676,424.6413793103448
39,643990.7760122451,650180.1086916674,639033.4690386668,423.47816091954024
40,644575.1355972785,650180.1086916674,639840.7845863343,423.2942528735632
41,645052.2224842894,650725.3769560006,640606.5794996673,418.66896551724136
42,645084.2725587228,650725.3769560006,641081.2830320001,420.5586206896552
43,645454.9959730005,650725.3769560006,641167.8342996672,397.86206896551727
44,645650.4277478785,650725.3769560006,641836.4309886679,396.4390804597702
45,645650.4277478785,650725.3769560006,641836.4309886679,396.4390804597702
46,645650.4277478785,650725.3769560006,641836.4309886679,396.4390804597702
47,645650.4277478785,650725.3769560006,641836.4309886679,396.4390804597702
48,645650.4277478785,650725.3769560006,641836.4309886679,396.4390804597702
49,646039.1836483784,651571.9000186673,641944.9078453333,385.2758620689655
50,646039.1836483784,651571.9000186673,641944.9078453333,385.2758620689655
51,646216.2516329229,651571.9000186673,643124.9243546671,382.35402298850573
52,646216.2516329229,651571.9000186673,643124.9243546671,382.35402298850573
53,646583.6355379006,651782.9202476674,643712.4599196673,372.4413793103448
54,646583.6355379006,651782.9202476674,643712.4599196673,372.4413793103448
55,646844.5158052673,651782.9202476674,643889.608194667,378.93793103448274
56,646844.5158052673,651782.9202476674,643889.608194667,378.93793103448274
57,646995.6969111228,651782.9202476674,644186.3632750006,376.62528735632185
58,646995.6969111228,651782.9202476674,644186.3632750006,376.62528735632185
59,647278.3089989672,652664.7259103339,644255.2678833341,374.57471264367814
60,647278.3089989672,652664.7259103339,644255.2678833341,374.57471264367814
61,647308.8573009784,652664.7259103339,644375.9502960006,374.7471264367816
62,647308.8573009784,652664.7259103339,644375.9502960006,374.7471264367816
63,647308.8573009784,652664.7259103339,644375.9502960006,374.7471264367816
64,647597.1324242228,653024.2039933336,644571.2682960007,366.27356321839085
65,647844.2801636562,653024.2039933336,644685.8150256671,360.17471264367816
66,647844.2801636562,653024.2039933336,644685.8150256671,360.17471264367816
67,648062.6153846561,653024.2039933336,644925.4925833341,349.2850574712644
68,648541.4570143895,655562.6819766671,645102.7310986673,342.05057471264365
69,648770.6167299894,655562.6819766671,645171.7169436677,337.96781609195403
70,649143.1108705894,655562.6819766671,645590.6797166675,332.2712643678161
71,649547.9824495561,655562.6819766671,646102.807617333,331.367816091954
72,649547.9824495561,655562.6819766671,646102.807617333,331.367816091954
73,649547.9824495561,655562.6819766671,646102.807617333,331.367816091954
74,650074.5634943895,655562.6819766671,646300.4721240011,311.68275862068964
75,650531.1021300672,655562.6819766671,646385.8417496667,302.94942528735635
76,650777.2770543117,655562.6819766671,646454.864142333,298.5287356321839
77,651230.5422603451,655562.6819766671,646650.1821423331,285.9218390804598
