IDTURMA,IDPROFESSOR
20331,82085
20332,75421
20333,70342
20334,1583
20335,1617
20336,46793
20337,1294
20338,48266
20339,1182
20340,57455
20341,1583
20342,1182
20343,70342
20344,70342
20345,1291
20346,686
20347,51797
20348,57309
20349,69242
20350,75453
20351,1489
20352,70342
20353,46793
20354,51797
20355,57257
20356,57309
20357,57309
20358,57455
20359,765
20360,58096
20361,1583
20362,46793
20363,2048
20364,82085
20365,70171
20366,90927
20367,70171
20368,57309
20369,75453
20370,70373
20371,48266
20372,57070
20373,1182
20378,57455
20379,57309
20380,849
20381,1391
20383,1482
20384,686
20385,686
20386,13699
20387,1391
20388,686
20389,57257
20392,63099
20393,184
20394,765
20395,849
20396,67720
20397,48266
20398,75421
20399,82080
20400,1583
20401,57070
20402,1583
20403,57257
20404,449
20405,82080
20406,69990
20407,57455
20408,690
20409,519
20410,46494
20411,728
20412,1585
20413,849
20414,82080
20415,1259
20416,68173
20417,1288
20418,57381
20419,1502
20421,49332
20422,1489
20423,82080
20427,1107
20428,1347
20429,78645
20432,1543
20433,1188
20434,48922
20436,1347
20437,1502
20438,683
20439,1014
20440,743
20441,805
20442,182
20443,69990
20444,67720
20445,69242
20446,1107
20447,72051
20449,1585
20450,80479
20451,50588
20452,54448
20453,69995
20454,226
20455,913
20456,51797
20457,1012
20458,1585
20459,1585
20460,65161
20461,1012
20462,728
20463,57257
20465,1583
20466,913
20467,57257
20468,71117
20469,805
20471,44206
20472,1188
20473,82080
20475,91896
20476,728
20481,57381
20482,1585
20484,913
20485,75379
20486,54448
20487,82080
20488,743
20489,69990
20490,1259
20491,59008
20492,522
20493,1107
20494,683
20495,72051
20496,686
20497,1012
20499,1167
20501,765
20503,1113
20504,1161
20505,83288
20506,85710
20507,44206
20508,913
20509,1161
20510,70342
20511,85646
20512,70342
20513,1084
20514,146
20515,52945
20517,54448
20518,63270
20519,63756
20520,70342
20521,50588
20522,63756
20523,395
20524,1543
20525,1288
20527,1188
20528,71117
20530,57381
20531,59008
20532,690
20533,686
20534,35245
20535,44206
20536,68173
20537,69985
20538,69985
20539,75958
20540,35259
20541,71117
20542,1014
20543,75958
20544,728
20545,59008
20546,67720
20547,44206
20549,75379
20550,50588
20552,57290
20553,46494
20554,1014
20555,1107
20556,1107
20557,1502
20558,849
20559,75379
20560,1347
20561,1391
20563,1357
20564,63756
20565,1167
20567,1107
20569,913
20570,48922
20571,69990
20572,91896
20573,69985
20574,743
20575,70342
20576,75958
20577,70342
20578,91896
20579,71117
20580,44206
20581,1617
20582,1288
20583,68173
20584,1585
20585,1167
20587,65161
20588,85646
20589,52945
20590,46494
20591,44206
20592,1288
20593,57290
20594,69990
20595,743
20596,1188
20597,1014
20599,1585
20600,48266
20601,63756
20602,226
20605,35245
20606,66626
20607,1173
20608,184
20609,66626
20610,63099
20611,1182
20612,71117
20613,57309
20614,85669
20615,85669
20616,69995
20617,71117
20618,69995
20619,69990
20620,69990
20621,69990
20622,69995
20624,1457
20625,1167
20626,1457
20628,61726
20630,64727
20631,35259
20633,69985
20634,69242
20635,57257
20636,52945
20637,13699
20638,1288
20639,58096
20640,52945
20641,52945
20642,1391
20643,85669
20645,57639
20646,953
20647,85669
20648,953
20650,62344
20651,62344
20652,57639
20653,1391
20654,1193
20655,1482
20656,70373
20659,64727
20661,50588
20662,48266
20663,913
20669,46494
20670,35259
20671,57309
20672,1391
20673,78631
20675,65877
20676,75453
20677,57639
20678,78631
