geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,629605.337741233,643533.968517001,615601.5461049988,714.4551724137931
1,631030.0464512774,643533.968517001,619965.8334733326,711.480459770115
2,631608.3042429775,643533.968517001,622556.7388320013,709.1586206896552
3,632187.3125659773,643533.968517001,622793.7589563333,704.0781609195402
4,633188.797384844,643533.968517001,624362.8555403333,698.3057471264368
5,633760.168781333,643533.968517001,626269.0140506665,692.2022988505747
6,634108.637550622,643533.968517001,627146.283100665,689.2781609195403
7,635055.2354143554,643533.968517001,627725.1604436658,683.3402298850575
8,635423.6839589886,643533.968517001,628338.6255919997,680.0528735632184
9,635925.6525389887,643533.968517001,628554.3080679991,676.1057471264368
10,636510.4308690444,643533.968517001,629299.0949359995,666.5540229885057
11,636510.4308690444,643533.968517001,629299.0949359995,666.5540229885057
12,637155.6603099332,643533.968517001,630964.5439466664,652.951724137931
13,637412.2297132554,643533.968517001,631567.2609809996,644.4597701149426
14,637994.4896863222,643533.968517001,632390.077053333,626.7494252873563
15,638536.6154198999,643945.5575323326,633231.2645483328,615.0827586206896
16,638973.7123629556,643972.9732036655,633960.6478946673,594.9287356321839
17,639426.3331095666,643972.9732036655,634444.1347529996,580.6022988505746
18,639944.7871252333,643972.9732036655,635609.9088506651,572.6229885057471
19,639982.2615497556,643972.9732036655,636110.2290126658,564.9885057471264
20,640195.7112186777,643972.9732036655,636719.0230089992,556.0459770114943
21,640662.0561526555,647094.9278103339,636734.1415863332,549.5310344827586
22,640662.0561526555,647094.9278103339,636734.1415863332,549.5310344827586
23,641171.1047787666,647094.9278103339,637157.209859,540.664367816092
24,641171.1047787666,647094.9278103339,637157.209859,540.664367816092
25,641505.8645971888,647200.0044116665,637714.1657446661,534.8505747126437
26,641729.2011484556,647200.0044116665,637716.1731240002,538.3816091954023
27,641729.2011484556,647200.0044116665,637716.1731240002,538.3816091954023
28,641890.560589,647200.0044116665,637866.7309563336,528.6436781609195
29,642275.9267562778,647200.0044116665,638627.1501486673,506.01379310344834
30,642404.2002194555,647200.0044116665,638928.8805370003,495.93563218390807
31,642404.2002194555,647200.0044116665,638928.8805370003,495.93563218390807
32,642663.3924013667,647200.0044116665,639413.117942334,489.42988505747127
33,642663.3924013667,647200.0044116665,639413.117942334,489.42988505747127
34,642917.203249689,647200.0044116665,639697.7313413329,468.9011494252874
35,643257.9871738779,649921.2490670005,640337.520347332,445.6183908045977
36,643636.0755248668,651680.1708770005,640793.6563490002,433.82758620689657
37,643682.783181689,651680.1708770005,640800.1261823333,424.2896551724138
38,643682.783181689,651680.1708770005,640800.1261823333,424.2896551724138
39,644069.8578383556,651680.1708770005,641239.4987839992,401.8712643678161
40,644518.5296184333,651680.1708770005,641506.3498920003,387.8965517241379
41,644518.5296184333,651680.1708770005,641506.3498920003,387.8965517241379
42,644677.3922972778,651680.1708770005,641536.1760676655,373.78850574712646
43,644677.3922972778,651680.1708770005,641536.1760676655,373.78850574712646
44,644870.2645783224,651680.1708770005,642003.0009260004,349.3149425287356
45,645256.1875283002,653580.6894253332,642039.7438089992,333.5977011494253
46,645377.801096678,653580.6894253332,642169.6459953339,328.91494252873565
47,645377.801096678,653580.6894253332,642169.6459953339,328.91494252873565
48,645719.5407797336,653580.6894253332,642194.8860536658,328.6965517241379
49,645969.6187511224,653580.6894253332,642455.0708406662,327.2712643678161
50,646034.7635178335,653580.6894253332,642475.3540440004,327.2505747126437
51,646461.0314764336,655263.3928020006,642556.9563403325,313.79080459770114
52,647009.0402708113,655263.3928020006,642763.6685446673,317.9816091954023
53,647364.7206992225,655263.3928020006,642888.0043920011,327.77241379310345
54,647364.7206992225,655263.3928020006,642888.0043920011,327.77241379310345
55,647604.353888167,655263.3928020006,643083.6310010002,304.0896551724138
56,647980.9545508669,655263.3928020006,643533.968517001,292.7931034482759
57,648284.3629440445,655263.3928020006,643681.110578,289.1770114942529
58,648893.5923992668,655263.3928020006,643945.5575323326,271.3103448275862
59,649340.5889963113,655263.3928020006,644303.2175446674,257.0988505747126
60,649340.5889963113,655263.3928020006,644303.2175446674,257.0988505747126
61,649968.4497871114,655263.3928020006,644414.2622826669,248.06436781609196
62,649968.4497871114,655263.3928020006,644414.2622826669,248.06436781609196
63,649968.4497871114,655263.3928020006,644414.2622826669,248.06436781609196
64,649968.4497871114,655263.3928020006,644414.2622826669,248.06436781609196
65,649968.4497871114,655263.3928020006,644414.2622826669,248.06436781609196
66,650620.3602838002,655525.5764386668,645688.1508603338,225.8919540229885
67,650992.9231848002,656198.1843220005,646272.2302573334,227.11494252873564
68,651472.7186692336,656198.1843220005,646689.0534603335,229.05287356321838
69,651472.7186692336,656198.1843220005,646689.0534603335,229.05287356321838
70,651799.6398496336,656198.1843220005,646813.2419986675,226.58620689655172
71,651887.5486816892,656198.1843220005,647006.1034060009,221.5977011494253
72,652351.1181672226,656198.1843220005,647200.0044116665,218.23908045977012
73,652351.1181672226,656198.1843220005,647200.0044116665,218.23908045977012
74,652498.5304196224,656198.1843220005,649280.055163,216.2
75,652707.8999763892,656198.1843220005,649697.2251953335,211.67586206896553
76,652707.8999763892,656198.1843220005,649697.2251953335,211.67586206896553
77,652707.8999763892,656198.1843220005,649697.2251953335,211.67586206896553
78,652866.1782638892,656198.1843220005,649921.2490670005,209.93563218390804
79,653151.271984889,656198.1843220005,650317.9530036671,218.60459770114943
80,653151.271984889,656198.1843220005,650317.9530036671,218.60459770114943
81,653411.8444717225,656198.1843220005,650796.3347920002,219.2367816091954
82,653411.8444717225,656198.1843220005,650796.3347920002,219.2367816091954
83,653697.4439184447,656198.1843220005,651622.3719836662,223.28275862068966
84,653697.4439184447,656198.1843220005,651622.3719836662,223.28275862068966
85,653697.4439184447,656198.1843220005,651622.3719836662,223.28275862068966
86,653859.3355963893,656479.1223220006,651641.6037336667,222.37011494252874
87,654051.3373171114,657401.655355334,651680.1708770005,221.1816091954023
88,654243.2097377782,657436.3434970004,652421.8364869993,220.67586206896553
89,654285.684547167,657436.3434970004,652504.9377890012,212.94712643678162
90,654285.684547167,657436.3434970004,652504.9377890012,212.94712643678162
91,654285.684547167,657436.3434970004,652504.9377890012,212.94712643678162
92,654527.5689390893,658600.445455334,652506.7110373338,209.65057471264365
93,654814.5739530671,658600.445455334,652754.6522336671,201.78850574712644
94,654814.5739530671,658600.445455334,652754.6522336671,201.78850574712644
95,654814.5739530671,658600.445455334,652754.6522336671,201.78850574712644
96,654814.5739530671,658600.445455334,652754.6522336671,201.78850574712644
97,654987.9424881116,658600.445455334,653434.081397,195.50114942528737
98,655132.4053261671,658600.445455334,653459.167180334,192.6229885057471
99,655132.4053261671,658600.445455334,653459.167180334,192.6229885057471
100,655358.7510424448,658600.445455334,653563.7716686674,187.62528735632185
