geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,32575.117929677777,36617.432194000015,29024.159263000005,47.17701149425287
1,33022.43360751111,36617.432194000015,29950.838143,46.85057471264368
2,33377.51960695555,36617.432194000015,30438.107917999987,46.689655172413794
3,33661.50470765556,36617.432194000015,30485.336417999984,46.38850574712644
4,34047.92096146667,37988.23634799999,31140.493943999998,46.0
5,34323.23580437778,37988.23634799999,31841.219393000003,45.46436781609195
6,34592.649291077774,37988.23634799999,32171.71991799999,44.98390804597701
7,34868.34900461111,37988.23634799999,32309.68156800001,44.36091954022989
8,35125.347008811106,37988.23634799999,32808.113797000005,43.90344827586207
9,35387.340273288886,37988.23634799999,32964.06191799999,43.04827586206896
10,35600.96566939999,39318.563042999995,33195.00035633333,42.26206896551724
11,35629.990046455554,39318.563042999995,33335.77720533334,42.54712643678161
12,35629.990046455554,39318.563042999995,33335.77720533334,42.54712643678161
13,35829.76900011112,39318.563042999995,33556.55869399998,41.777011494252875
14,36092.88209507778,39318.563042999995,33668.696693999984,41.03908045977011
15,36247.021141877776,39318.563042999995,34065.731668000015,40.47586206896552
16,36380.653960277785,39318.563042999995,34799.835606333334,40.29425287356322
17,36606.822484133336,39318.563042999995,34824.726319,39.89425287356322
18,36762.78510395556,39318.563042999995,35074.403973000015,39.222988505747125
19,36972.163744833335,39318.563042999995,35732.65019299999,38.786206896551725
20,36992.13827820001,39318.563042999995,35732.650193,38.41379310344828
21,37039.62889128889,39318.563042999995,35768.63969399999,38.10804597701149
22,37159.56219924444,39318.563042999995,35826.841723000005,37.66896551724138
23,37264.12444314445,39318.563042999995,36054.185694,36.70574712643678
24,37264.12444314445,39318.563042999995,36054.185694,36.70574712643678
25,37389.96517477778,39318.563042999995,36106.58759400002,36.714942528735634
26,37584.26209891112,39318.563042999995,36328.87821900001,36.30344827586207
27,37721.13259984445,40170.315942999994,36331.886194,36.04827586206896
28,37868.891319288894,40170.315942999994,36331.886194000035,34.845977011494256
29,37868.891319288894,40170.315942999994,36331.886194000035,34.845977011494256
30,38026.09616592222,40170.315942999994,36392.13359400002,33.54252873563218
31,38026.09616592222,40170.315942999994,36392.13359400002,33.54252873563218
32,38026.09616592222,40170.315942999994,36392.13359400002,33.54252873563218
33,38204.01129925556,40170.315942999994,36512.00656900002,32.691954022988504
34,38204.01129925556,40170.315942999994,36512.00656900002,32.691954022988504
35,38216.050189222224,40170.315942999994,36596.563497999996,31.82528735632184
36,38456.72568735555,41115.69759299999,36617.432194000015,30.859770114942528
37,38456.72568735555,41115.69759299999,36617.432194000015,30.859770114942528
38,38620.899423155555,41115.69759299999,36617.43219400003,29.273563218390805
39,38754.48681735555,41115.69759299999,37082.109593,28.779310344827586
40,38935.458258577775,41115.69759299999,37829.58099800001,27.645977011494253
41,38935.458258577775,41115.69759299999,37829.58099800001,27.645977011494253
42,38935.458258577775,41115.69759299999,37829.58099800001,27.645977011494253
43,39120.43152741111,41115.69759299999,37988.23634799999,26.657471264367818
44,39198.188635611106,41115.69759299999,38178.44637733333,25.55632183908046
45,39246.30233363333,41115.69759299999,38178.44637733333,25.671264367816093
46,39246.30233363333,41115.69759299999,38178.44637733333,25.671264367816093
47,39292.307519155554,41115.69759299999,38185.86714399999,26.050574712643677
48,39453.169065966664,41250.455492999994,38433.27434400001,25.35632183908046
49,39453.169065966664,41250.455492999994,38433.27434400001,25.35632183908046
50,39493.712595100005,41250.455492999994,38523.815044,25.381609195402298
51,39493.712595100005,41250.455492999994,38523.815044,25.381609195402298
52,39493.712595100005,41250.455492999994,38523.815044,25.381609195402298
53,39557.729700866665,41250.455492999994,38523.81504400002,24.960919540229884
54,39668.4693933,41250.455492999994,38580.13969399999,24.47816091954023
55,39694.0564266,41250.455492999994,38580.13969399999,24.73103448275862
56,39855.42210153334,41250.455492999994,38918.087594000004,24.28045977011494
57,39902.1841682,41250.455492999994,38918.08759400001,24.30344827586207
58,39972.885362333334,41250.455492999994,38918.08759400001,24.02528735632184
59,40120.02599896667,41377.73359299999,39006.890842999994,23.542528735632185
