geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,627502.1535851556,640757.2433993339,609244.9920279993,713.4183908045977
1,628857.0271682001,640757.2433993339,618602.3454556674,710.0689655172414
2,629579.6708045446,640757.2433993339,619168.0574780005,708.2735632183908
3,630161.742892489,640757.2433993339,622175.0510369999,703.1632183908046
4,630831.5146469778,640757.2433993339,622759.8228329999,702.7747126436782
5,631499.0945489333,640757.2433993339,624117.9360946673,697.2505747126437
6,631508.8707720111,640757.2433993339,624411.2227869994,693.9816091954023
7,632149.5111328888,640757.2433993339,625010.128748999,688.6252873563218
8,632644.3594778556,640757.2433993339,625237.0515436662,681.7678160919542
9,633342.1128234667,640757.2433993339,626639.7868346671,671.4252873563219
10,633342.1128234667,640757.2433993339,626639.7868346671,671.4252873563219
11,633931.5636225224,640757.2433993339,627217.6868156677,662.0183908045977
12,634492.1825326222,640757.2433993339,628323.7512756658,654.6735632183908
13,634694.5095849223,640757.2433993339,628910.7313640006,648.6298850574713
14,635033.0603940779,640757.2433993339,630093.4489813325,645.1563218390804
15,635033.0603940779,640757.2433993339,630093.4489813325,645.1563218390804
16,635210.9285099558,640757.2433993339,630161.8713043338,641.471264367816
17,635432.4129963557,640757.2433993339,631565.848441334,638.6229885057471
18,635539.1634500225,640757.2433993339,631914.3503236664,635.5563218390805
19,635912.5432181223,641454.5847536665,632091.7071366665,627.2068965517242
20,635931.2845216001,641454.5847536665,632636.2631173335,617.7333333333333
21,636069.5560083557,641454.5847536665,632653.9462410001,610.7011494252873
22,636089.6518495779,641454.5847536665,632809.9931230001,609.2505747126437
23,636200.5705316112,641454.5847536665,632826.4300386669,606.7425287356322
24,636298.7747775556,641454.5847536665,633256.8214776673,594.3885057471265
25,636298.7747775556,641454.5847536665,633256.8214776673,594.3885057471265
26,636298.7747775556,641454.5847536665,633256.8214776673,594.3885057471265
27,636465.4781415778,641454.5847536665,633316.430654334,594.0689655172414
28,636465.4781415778,641454.5847536665,633316.430654334,594.0689655172414
29,636774.7914704334,641454.5847536665,633453.4124139989,583.0689655172414
30,636774.7914704334,641454.5847536665,633453.4124139989,583.0689655172414
31,637101.3395657112,643249.8552723336,633704.3053476664,570.3885057471265
32,637175.0735064556,643249.8552723336,633782.8240650004,567.9586206896552
33,637337.2527639444,643249.8552723336,634113.9390726667,567.9471264367816
34,637337.2527639444,643249.8552723336,634113.9390726667,567.9471264367816
35,637539.9633031335,643249.8552723336,634768.3620513328,556.9149425287357
36,637692.9341710779,643249.8552723336,634993.3841263333,559.8827586206896
37,637692.9341710779,643249.8552723336,634993.3841263333,559.8827586206896
38,637692.9341710779,643249.8552723336,634993.3841263333,559.8827586206896
39,637692.9341710779,643249.8552723336,634993.3841263333,559.8827586206896
40,637692.9341710779,643249.8552723336,634993.3841263333,559.8827586206896
41,637733.9699239557,643249.8552723336,635429.4924576675,559.8988505747127
42,637733.9699239557,643249.8552723336,635429.4924576675,559.8988505747127
43,637733.9699239557,643249.8552723336,635429.4924576675,559.8988505747127
44,637841.3465828112,643249.8552723336,635469.8367319994,555.6183908045977
45,637912.0285937112,643249.8552723336,635539.1144089998,555.2827586206896
46,637939.5704304668,643249.8552723336,635575.0210723331,541.3655172413793
47,638130.2490805335,643249.8552723336,635725.4520733331,541.6919540229885
48,638130.2490805335,643249.8552723336,635725.4520733331,541.6919540229885
49,638261.2535514334,643249.8552723336,635908.2208786658,548.0206896551724
50,638725.8979320225,645333.8329336667,635917.2881140001,547.3172413793103
51,638900.1376803336,645333.8329336667,636137.5535839995,538.2597701149425
52,639143.3665376558,645333.8329336667,636167.9185976667,527.032183908046
53,639143.3665376558,645333.8329336667,636167.9185976667,527.032183908046
54,639501.3378392446,645333.8329336667,636307.8101700001,525.6436781609195
55,639606.5620886891,645333.8329336667,636365.3695116674,523.8988505747127
56,639606.5620886891,645333.8329336667,636365.3695116674,523.8988505747127
57,639685.5574962002,645333.8329336667,636389.0266146662,529.3011494252873
58,639971.9085420892,645333.8329336667,636907.3835366667,520.1908045977011
59,639971.9085420892,645333.8329336667,636907.3835366667,520.1908045977011
60,640151.377916278,645333.8329336667,637141.2275480002,533.0022988505747
61,640245.0406457447,645333.8329336667,637209.6029546666,532.6022988505747
62,640613.2851589558,646375.6977776672,637310.7813900008,528.5057471264367
63,640794.5065159335,646375.6977776672,637590.2970589999,533.6827586206897
64,641224.7588567336,647076.9876619999,638257.9223983331,527.6850574712644
65,641224.7588567336,647076.9876619999,638257.9223983331,527.6850574712644
66,641473.7085933669,647076.9876619999,638648.2017896664,522.7816091954023
67,641647.5954918559,647076.9876619999,638735.2317370012,521.4183908045977
68,641647.5954918559,647076.9876619999,638735.2317370012,521.4183908045977
69,642009.7480949336,647076.9876619999,639158.8361693342,514.1724137931035
70,642141.012364478,647076.9876619999,639318.3682293335,508.1632183908046
71,642333.621201778,647076.9876619999,639357.4880896664,498.62528735632185
72,642577.745901278,647076.9876619999,639464.5376533333,489.79540229885055
