IDTURMA,IDPROFESSOR
20577,35259
20578,91896
20579,449
20580,75958
20581,1585
20582,59008
20583,449
20584,1617
20585,91053
20587,46793
20588,85646
20589,63756
20590,449
20591,683
20592,68173
20593,690
20594,1014
20595,1347
20596,522
20597,1188
20599,64727
20600,57639
20601,70342
20602,35245
20605,35245
20606,66626
20607,52945
20608,1188
20609,64727
20610,1412
20611,69990
20612,69990
20613,849
20614,849
20615,1116
20616,226
20617,765
20618,65877
20619,61726
20620,1167
20621,1107
20622,1540
20624,765
20625,1054
20626,71117
20628,1054
20630,66626
20631,57290
20633,46494
20634,69985
20635,1482
20636,913
20637,70342
20638,63270
20639,52945
20640,62344
20641,57639
20642,85669
20643,686
20645,686
20646,57639
20647,1193
20648,62344
20650,1193
20651,953
20652,1391
20653,58096
20654,953
20655,68182
20656,70373
20659,50588
20661,64727
20662,1489
20663,75379
20669,13828
20670,1540
20671,73235
20672,75453
20673,57972
20675,78631
20676,61726
20677,62344
20678,65877
20680,71117
20681,69990
20684,1543
20688,1347
20689,1173
20690,1173
20692,1291
20693,58543
20694,1585
20695,75453
20696,1173
20697,69242
20698,62344
20699,63756
20700,75379
20701,54448
20702,1399
20703,64727
20704,50588
20705,75379
20706,1291
20707,70342
20708,35259
20709,1161
20710,0
20711,395
20712,52945
20713,46793
20714,52945
20715,69985
20716,46793
20717,58543
20719,69995
20720,1084
20721,913
20722,69985
20723,1291
20724,80479
20725,1167
20726,0
20727,849
20729,49332
20730,71117
20731,690
20732,69995
20734,449
20735,62344
20736,67720
20737,1107
20739,78631
20740,57455
20741,62344
20742,85687
20743,1116
20744,1399
20746,65877
20747,184
20748,1357
20749,83288
20750,1116
20751,83288
20752,85710
20754,683
20757,913
20758,913
20759,953
20761,63099
20762,75453
20763,1084
20764,1482
20765,70342
20766,63099
20768,184
20769,1107
20770,77145
20773,57309
20774,78631
20775,57070
20777,57070
20778,52945
20779,91053
20781,395
20782,2048
20784,1399
20785,69995
20786,85710
20789,69990
20790,1540
20791,49332
20792,1583
20793,1188
20794,70373
20795,690
20796,91053
20797,13699
20798,69242
20799,2048
20800,70373
20802,1107
20803,1457
20804,728
20805,13699
20806,686
20807,743
20808,82067
20809,75421
20810,63099
20811,48266
20813,70342
20814,1617
20815,82067
20816,1412
20817,85687
20818,1457
20819,1288
20820,62344
20821,1161
20822,44206
20823,68173
20824,1457
20825,75379
20826,57290
20827,1457
20828,58543
20829,1107
20831,86055
20832,58096
20833,184
20834,58543
20835,65877
20836,1617
20837,0
20838,1182
20840,1182
20841,2048
20842,57639
20843,85710
20844,82085
20845,85669
20846,85710
20850,87001
20852,65341
20853,1223
20854,73383
20856,46793
20858,57070
20859,63882
20860,82070
20861,82070
20862,63882
20863,82070
20864,35245
20872,953
20873,226
20874,184
20875,59008
20876,69242
20877,57972
20881,57309
20883,64727
20884,57972
20885,91053
20886,59008
20887,1116
20888,57972
20889,1585
20890,57417
20891,1391
20892,83288
20894,1540
20895,70500
20897,1116
20900,849
20901,64790
20902,83288
20904,70500
20905,13828
20906,85669
20907,1300
20909,65877
20910,690
20911,65877
20913,78645
20916,849
20917,82070
20918,805
20919,63882
20921,58543
20922,63882
20923,519
20925,1294
20926,1300
20928,51797
20929,63756
20930,61726
20931,1223
20932,75453
20933,46494
20934,1193
20935,87001
20936,51797
20937,63756
20938,1193
20939,728
20940,1188
20941,63882
20942,1399
20943,69985
20944,1288
20948,57972
20949,64790
20950,84328
20951,146
20953,44206
20954,1288
20955,226
20956,64727
20958,1193
20959,72039
20960,69995
20961,1502
20962,63270
20963,54448
20964,72039
20965,65941
20966,64790
20967,85710
20968,69995
20969,146
20970,57972
20971,54448
20973,85710
20974,59008
20975,2048
20977,1457
20978,1502
20979,1399
20980,63756
20981,57639
20982,87001
20983,1012
20985,87001
20986,1399
20987,63099
20988,1502
20990,57972
20992,68650
20993,83288
20995,1054
20997,65877
20998,63882
20999,57972
21000,63882
21001,1288
21002,75379
21003,87001
21005,65877
21006,85646
21007,1188
21008,71117
21009,82070
21011,87001
21012,84328
21013,68650
21014,83288
21015,57639
21016,65941
21017,65161
21018,59008
21019,85700
21020,59008
21021,57639
21022,57417
21023,57290
21028,86055
21030,85700
21032,58543
21033,1167
21034,226
21035,1300
21036,68173
21037,69995
21038,78631
21039,1457
21041,1188
21043,57290
21045,70500
21047,54448
21050,78631
21053,1294
21055,82080
21056,1585
21057,519
21058,57639
21059,395
21060,519
21061,57381
21062,683
21063,57381
21064,78645
21065,1259
21066,57290
21067,1107
21068,69985
21069,73383
21070,1288
21072,1107
21073,953
21074,59008
21075,48922
21077,1540
21084,67720
21085,80140
21086,89226
21087,90998
21091,849
21092,1167
21093,72051
21096,80140
21097,53429
21098,65941
21099,2114
21100,56939
21101,2346
21102,2076
21103,1116
21104,35245
21105,2346
21106,2346
21107,1540
21108,2114
21109,80140
21110,90942
21112,57639
21113,89226
21115,53429
21116,53429
21117,2346
21118,35259
21119,89226
21120,86213
21121,2114
21123,74355
21124,2346
21125,2076
21126,2114
21127,80140
21128,57649
21129,74355
21130,57649
21132,2114
21133,2114
21134,74355
21135,89226
21136,53429
21138,2114
21139,88653
21140,2114
21141,86157
21142,57649
21143,53429
21144,2114
21145,2346
21146,89226
21147,2076
21148,57649
21149,2076
21150,80140
21151,56939
21153,88653
21154,1288
21155,86157
21156,86213
21157,146
21159,2346
21163,2048
21164,86213
21165,86213
21166,88653
21167,56939
21168,88653
21170,2346
21171,86213
21172,87984
21173,87984
21174,56939
21175,146
21176,86213
21177,86157
21178,87984
21179,53429
21180,90998
21181,57649
21182,86157
21184,86213
21185,80140
21186,80140
21187,0
21188,0
21189,0
21190,68650
21191,184
21192,63099
21193,85700
21194,0
21195,85710
21196,57070
21197,74355
21198,57649
21199,2076
21203,88653
21205,74355
21206,90998
21208,90998
21209,90942
21223,1617
21226,449
21227,48922
21228,57381
21229,519
21230,72051
21231,395
21232,1188
21233,522
21234,182
21235,82080
21236,690
21237,1543
21238,0
21239,73383
21240,1188
21241,690
21244,66626
21249,1012
21262,686
21265,13699
21271,35245
21279,70500
21280,64727
21288,57070
21290,75453
21298,85646
21303,57417
21304,63756
21305,63756
21306,1054
21307,64790
21308,1113
21311,1457
21312,1357
21313,1113
21314,1294
21315,395
21316,1502
21317,1167
21318,51797
21319,765
21322,522
21324,13828
21325,550
21326,1347
21327,1347
21328,35259
21329,805
21331,87001
21333,51797
21334,0
21335,1113
21336,1054
21338,1113
21339,1357
21340,85669
21341,1294
21344,57290
21345,0
21346,1391
21348,1193
21349,0
21351,70342
21354,13828
21356,90927
21357,75379
21358,226
21363,1482
21366,91053
21369,765
21370,1347
21378,683
21384,68173
21398,395
21445,2114
21446,75379
21447,1116
21448,67720
21450,46494
21454,78645
21455,68173
21460,1084
21462,82080
21463,57309
21465,0
21468,1457
21470,226
21474,62344
21475,63756
21477,1585
21478,46494
21479,1540
21480,57455
21481,83288
21482,62344
21483,70373
21484,686
21487,51797
21488,50588
21489,85700
21490,1259
21491,245
21492,85669
21493,342
21494,50453
