geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,31890.718759433326,37428.392193999985,25248.738863000013,46.804597701149426
1,32137.263045966665,37428.392193999985,28075.858097999993,46.657471264367814
2,32509.19142184444,37428.392193999985,28967.46411899997,46.17471264367816
3,32660.586836155555,37428.392193999985,29277.249694000013,45.735632183908045
4,33039.15050724444,37428.392193999985,29516.84916899997,45.64597701149425
5,33531.15325143333,39469.84706799999,30262.543972999993,45.65977011494253
6,33736.3870602,39469.84706799999,30956.779693999993,44.855172413793106
7,33936.02356846667,39469.84706799999,31109.734718999996,45.04827586206896
8,33936.02356846667,39469.84706799999,31109.734718999996,45.04827586206896
9,33982.2424598,39469.84706799999,31243.35819400003,45.19080459770115
10,34175.107859766664,39469.84706799999,31908.172451333317,44.9632183908046
11,34175.107859766664,39469.84706799999,31908.172451333317,44.9632183908046
12,34600.88411118889,39469.84706799999,32314.774193000023,44.13333333333333
13,34966.44545568889,39469.84706799999,32499.447693000006,43.39540229885058
14,35264.07479185555,39469.84706799999,32802.83881900001,42.673563218390804
15,35438.898224044446,39469.84706799999,32985.68753566667,42.40689655172414
16,35760.95092901111,39469.84706799999,33069.95981800001,41.65977011494253
17,35801.97819071111,39469.84706799999,33434.51156900001,41.47816091954023
18,36035.0299398111,39469.84706799999,33524.455419,40.50804597701149
19,36355.194370577774,39712.90406799998,33953.00381800001,38.717241379310344
20,36520.699445611106,39712.90406799998,33975.54508499998,37.54252873563218
21,36520.699445611106,39712.90406799998,33975.54508499998,37.54252873563218
22,36776.57987756666,39712.90406799998,33994.761818000006,36.89195402298851
23,37002.77393676666,39712.90406799998,34455.69506800001,35.60689655172414
24,37165.564890933325,39712.90406799998,34652.35619399999,34.45747126436782
25,37371.55143878888,39712.90406799998,34672.047193,32.83218390804598
26,37371.55143878888,39712.90406799998,34672.047193,32.83218390804598
27,37500.63905548888,39712.90406799998,34877.805818,31.482758620689655
28,37653.707097155544,39712.90406799998,35090.81019299999,30.0183908045977
29,37653.707097155544,39712.90406799998,35090.81019299999,30.0183908045977
30,37653.707097155544,39712.90406799998,35090.81019299999,30.0183908045977
31,37747.32986298888,39712.90406799998,35142.48619399999,28.567816091954022
32,37929.715387644435,39712.90406799998,36163.205194,27.229885057471265
33,38090.211583444434,39712.90406799998,36203.40706800001,25.301149425287356
34,38194.745470944436,39712.90406799998,36288.07943566667,24.073563218390806
35,38194.745470944436,39712.90406799998,36288.07943566667,24.073563218390806
36,38194.745470944436,39712.90406799998,36288.07943566667,24.073563218390806
37,38194.745470944436,39712.90406799998,36288.07943566667,24.073563218390806
38,38264.504296222214,39712.90406799998,36438.492294,22.86896551724138
39,38402.93263778887,39712.90406799998,36693.811068,23.11724137931034
40,38453.91027528887,39712.90406799998,37126.63419299999,22.08735632183908
41,38453.91027528887,39712.90406799998,37126.63419299999,22.08735632183908
42,38591.73449108888,39712.90406799998,37293.783467999994,21.689655172413794
43,38664.26994442221,39712.90406799998,37428.392193999985,22.213793103448275
44,38664.26994442221,39712.90406799998,37428.392193999985,22.213793103448275
45,38789.009079666655,39712.90406799998,37741.509042999984,21.70114942528736
46,38890.54051803332,39712.90406799998,37741.509043,19.754022988505746
47,38943.80433969999,39712.90406799998,37864.69306800001,19.048275862068966
48,38943.80433969999,39712.90406799998,37864.69306800001,19.048275862068966
49,38943.80433969999,39712.90406799998,37864.69306800001,19.048275862068966
50,39045.54306386665,39712.90406799998,38212.240862,17.517241379310345
51,39124.908627399986,39712.90406799998,38223.140192999985,17.103448275862068
52,39196.97927073332,39712.90406799998,38223.14019299999,16.020689655172415
53,39246.63806656665,39712.90406799998,38419.85181899999,15.535632183908046
54,39246.63806656665,39712.90406799998,38419.85181899999,15.535632183908046
55,39246.63806656665,39712.90406799998,38419.85181899999,15.535632183908046
56,39246.63806656665,39712.90406799998,38419.85181899999,15.535632183908046
57,39319.153648999985,39902.670193,38544.67569399998,15.471264367816092
58,39374.96772893332,39902.670193,38918.15606899998,15.528735632183908
59,39418.900519699986,39902.670193,38931.02809299998,14.940229885057471
60,39469.59549719999,39902.670193,39001.47579299998,14.728735632183907
61,39493.06410136665,39902.670193,39107.92219399998,15.266666666666667
62,39535.16267216666,39902.670193,39339.423692999975,15.126436781609195
63,39535.16267216666,39902.670193,39339.423692999975,15.126436781609195
64,39535.16267216666,39902.670193,39339.423692999975,15.126436781609195
65,39566.14122966665,39902.670193,39339.42369299998,15.285057471264368
66,39566.14122966665,39902.670193,39339.42369299998,15.110344827586207
67,39566.14122966665,39902.670193,39339.42369299998,15.110344827586207
68,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
69,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
70,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
71,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
72,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
73,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
74,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
75,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
76,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
77,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
78,39584.91611299999,39902.670193,39339.42369299998,15.204597701149424
79,39610.27197049999,39902.670193,39339.42369299999,14.972413793103449
80,39624.829828833324,39902.670193,39339.42369299999,15.110344827586207
81,39644.543456333326,39902.670193,39339.423693,15.40919540229885
82,39669.20624133332,39902.670193,39421.039043,15.972413793103449
83,39670.29242188888,39902.670193,39453.624459666666,15.891954022988505
84,39670.29242188888,39902.670193,39453.624459666666,15.891954022988505
85,39670.29242188888,39902.670193,39453.624459666666,15.891954022988505
86,39670.29242188888,39902.670193,39453.624459666666,15.891954022988505
87,39693.69466299999,39902.670193,39469.84706799999,16.00689655172414
88,39693.69466299999,39902.670193,39469.84706799999,16.00689655172414
89,39710.60130049999,39902.670193,39469.84706799999,15.333333333333334
90,39725.028737999986,39902.670193,39476.92426799998,14.790804597701149
91,39746.840590499996,39902.670193000005,39476.92426799999,13.388505747126437
92,39746.840590499996,39902.670193000005,39476.92426799999,13.388505747126437
93,39746.840590499996,39902.670193000005,39476.92426799999,13.388505747126437
94,39766.200546055545,39902.670193000005,39677.371592999974,12.459770114942529
95,39767.139290222214,39902.670193000005,39677.371592999974,12.206896551724139
96,39767.139290222214,39902.670193000005,39677.371592999974,12.206896551724139
97,39782.15919688888,39902.670193000005,39677.371592999996,11.627586206896552
98,39909.25129522221,41901.84206799999,39705.53391799997,12.098850574712644
99,39909.25129522221,41901.84206799999,39705.53391799997,12.098850574712644
100,39967.826842722214,41901.84206799999,39705.53391799999,12.096551724137932
