geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
0,626626.5922070888,646034.0416396672,606320.832632667,714.6413793103449
1,628413.6665735554,646034.0416396672,609296.4508323323,711.1333333333333
2,629416.9269167554,646034.0416396672,616631.990299,708.0022988505747
3,630688.4338468777,646034.0416396672,618704.1382583336,705.0758620689655
4,631030.5103328998,646034.0416396672,618985.7986733338,703.1747126436782
5,631837.6849022553,646034.0416396672,621740.4931966657,698.3241379310344
6,632869.0091840331,647753.1200816655,623459.013763333,693.880459770115
7,633282.2297499998,647753.1200816655,624962.651753,691.2574712643678
8,633792.3605398553,647753.1200816655,625361.7025853328,687.2206896551725
9,634063.1787049331,647753.1200816655,625934.3766269999,680.551724137931
10,634820.8709904887,647753.1200816655,626153.741797333,678.4643678160919
11,635536.5089451442,647753.1200816655,627106.4892886664,676.8482758620689
12,635981.3810547553,647753.1200816655,627315.3864980004,672.6091954022988
13,636266.1317250332,647753.1200816655,627363.0425403331,666.8689655172413
14,636501.2983527998,647753.1200816655,627560.4447663327,663.822988505747
15,637119.5119655221,647753.1200816655,630312.1815056665,659.8551724137931
16,637119.5119655221,647753.1200816655,630312.1815056665,659.8551724137931
17,637666.4318978997,647753.1200816655,630754.7248866665,646.9977011494253
18,638134.0514896775,647753.1200816655,631599.3548180006,644.5793103448276
19,638558.4083828109,647753.1200816655,632603.8200343321,635.2873563218392
20,638558.4083828109,647753.1200816655,632603.8200343321,635.2873563218392
21,638953.2567845221,647753.1200816655,633071.7311006669,623.0114942528736
22,639770.4207715775,649161.527564999,633415.5249069986,598.1655172413793
23,639770.4207715775,649161.527564999,633415.5249069986,598.1655172413793
24,639770.4207715775,649161.527564999,633415.5249069986,598.1655172413793
25,640483.6322636775,649161.527564999,634201.2598033325,586.7655172413793
26,640573.118928622,649161.527564999,634399.7510710005,577.2942528735632
27,640768.9509029998,649161.527564999,634418.041373334,579.0068965517241
28,641481.9945025442,649161.527564999,635855.2238126672,558.5264367816092
29,641481.9945025442,649161.527564999,635855.2238126672,558.5264367816092
30,641568.4748680441,649161.527564999,635855.6307423325,549.7770114942529
31,641568.4748680441,649161.527564999,635855.6307423325,549.7770114942529
32,642056.273451222,649161.527564999,636092.7650863328,542.5241379310345
33,642568.2181820663,649161.527564999,637829.9223886667,522.0114942528736
34,642947.9463706998,649161.527564999,638674.0314206663,514.7126436781609
35,642947.9463706998,649161.527564999,638674.0314206663,514.7126436781609
36,642947.9463706998,649161.527564999,638674.0314206663,514.7126436781609
37,643327.2929785441,649161.527564999,638850.1134056671,492.82068965517243
38,643327.2929785441,649161.527564999,638850.1134056671,492.82068965517243
39,643327.2929785441,649161.527564999,638850.1134056671,492.82068965517243
40,643651.8409444108,649161.527564999,638926.5658856668,476.14942528735634
41,643913.5067492997,649161.527564999,639563.9411399985,467.67816091954023
42,644215.7239115218,649161.527564999,640274.7103023342,465.7931034482759
43,644220.0993720219,649161.527564999,640318.4435516661,456.2896551724138
44,644220.0993720219,649161.527564999,640318.4435516661,456.2896551724138
45,644220.0993720219,649161.527564999,640318.4435516661,456.2896551724138
46,644220.0993720219,649161.527564999,640318.4435516661,456.2896551724138
47,644371.6835455442,649161.527564999,640405.9741173325,456.0413793103448
48,644371.6835455442,649161.527564999,640405.9741173325,456.0413793103448
49,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
50,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
51,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
52,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
53,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
54,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
55,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
56,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
57,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
58,644765.2375531441,649161.527564999,641293.9741970003,452.11954022988505
59,644928.8089105218,649161.527564999,641555.1167523342,431.75632183908044
60,645180.2107659883,649161.527564999,641621.7254839988,424.5770114942529
61,645180.2107659883,649161.527564999,641621.7254839988,424.5770114942529
62,645336.3497784105,649161.527564999,641677.9740399988,422.04597701149424
63,645336.3497784105,649161.527564999,641677.9740399988,422.04597701149424
64,645336.3497784105,649161.527564999,641677.9740399988,422.04597701149424
65,645680.0719431328,649161.527564999,641764.1022273336,418.53563218390804
